left_time_boundary	im_N1	im_N2	m	M
0.0	9691.337703350808	5937.59653822858	0.0007705145541203691	0.2662642353910676
200.9088	9691.337703350808	5937.59653822858	0.0007705145541203691	0.4972904940416032
446.28800000000007	8563.004369900484	5144.776370550919	4.276389127886151e-32	0.4972904940416032
745.9824	3623.4551586412786	5510.370410797033	4.1764792090603534e-65	0.4972904940416032
1112.016	1768.2782317372114	7145.841368259748	2.6647709232683882e-36	0.4972904940416032
1559.064	1386.0016211975615	9046.476641880066	0.00014296208783162232	0.5699525321180998
2105.072	1586.29272786421	6342.952070998768	0.00019716085226495727	0.6693909221079972
2771.936	1981.505905875401	7478.813327653331	0.00015510919032910237	0.743206448911445
3586.4080000000004	2916.0410535913766	9241.700916315143	6.81082789505052e-05	0.7757481667845345
4581.168000000001	4612.513656017156	12066.534916121396	3.942165665733597e-05	0.7962325351856815
5796.112	6933.8084751217675	15489.43993248289	7.292971353990628e-05	0.835889046377607
7279.984	11073.27077303189	16462.940588855352	0.00020755583346083656	0.9226592543315737
9092.320000000002	14634.63753011178	15147.48500532767	0.00033753959422143544	0.9826433859206218
11305.760000000002	14198.93506996312	14051.843315926631	2.955050509453159e-05	0.9852063562271319
14009.2	11960.71584685735	13062.405809816346	6.235806351730406e-05	0.9901997791922555
17311.04	8779.317334764639	12118.753758683219	4.819338882123432e-05	0.9933560675084122
21343.76	6448.845853699365	11200.843048351435	4.770879551759177e-05	0.9958473858785777
26269.12	4895.701738677549	10519.512597018636	5.2397781702721406e-05	0.9977892358231678
32284.64	3973.4892677322196	9979.48553637251	5.406872990469967e-05	0.9990011599832804
39631.76	3608.817742057042	8771.160579205392	5.111638260891376e-05	0.9996008955283585
48605.12	4282.326823577033	6114.555777662376	4.197389010066222e-05	0.9998409546909172
59564.72	4965.39211246517	4698.636037318231	3.666012058355106e-05	0.9999403938015284
72950.24	5644.6008503628955	5392.903451111556	3.696803537675844e-05	0.9999822028050925
89298.4	8409.912330577596	8200.286056796554	3.5332195632239066e-05	0.9999956591472189
109265.6	13474.426295043024	13380.472099535471	2.0876536057052156e-05	0.9999984319539316
133652.80000000002	18035.015683732705	18077.682559808654	1.0103766817318406e-05	0.9999991410521302
163437.6	19760.442168952184	20121.15257522936	8.024769559955253e-06	0.9999995209214753
199815.2	15888.547843341888	15907.128957695153	2.9879428333934473e-06	0.9999996326341166
244244.8	15888.547843341888	15907.128957695153	2.9879428333934473e-06	0.9999997343757147
298508.8	16019.836411344091	16104.761732204104	1.77191613504572e-07	0.9999997405417648
364784.80000000005	16019.836411344091	16104.761732204104	1.77191613504572e-07	0.9999997478787851
445730.4	16019.836411344091	16104.761732204104	1.77191613504572e-07	0.9999998430335872
