time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.56689e-06	3524.940000000001	6066.21	5081.750000000001
1	2.56689e-06	5.70195e-06	3524.940000000001	6066.21	5081.750000000001
2	5.70195e-06	9.53096e-06	3524.940000000001	1891.11	5081.750000000001
3	9.53096e-06	1.42075e-05	9806.67	1844.72	5081.750000000001
4	1.42075e-05	1.99192e-05	16188.48	2642.84	4531.725
5	1.99192e-05	2.68952e-05	17089.2	3802.5	3981.7000000000003
6	2.68952e-05	3.54153e-05	12440.640000000003	4353.15	3913.795
7	3.54153e-05	4.58214e-05	8212.646999999999	3816.64	3343.2759999999994
8	4.58214e-05	5.85308e-05	5270.484	2849.48	2660.0550000000003
9	5.85308e-05	7.40534e-05	3276.6779999999994	2056.06	1857.5580000000002
10	7.40534e-05	9.3012e-05	2207.6	1590.62	1506.252
11	9.3012e-05	0.000116167	1642.3800000000003	1386.0	1367.351
12	0.000116167	0.000144447	1421.1960000000001	1344.57	1346.46
13	0.000144447	0.000178988	1401.099	1419.33	1435.422
14	0.000178988	0.000221173	1557.046	1605.35	1641.3660000000002
15	0.000221173	0.000272697	1852.399	1883.92	1937.0979999999997
16	0.000272697	0.000335625	2147.816	2190.43	2247.135
17	0.000335625	0.000412482	2419.0040000000004	2456.08	2498.75
18	0.000412482	0.000506351	2620.296	2648.04	2674.19
19	0.000506351	0.000620998	2745.068	2669.42	2733.8630000000003
20	0.000620998	0.000761022	2740.996	2673.63	2689.2309999999998
21	0.000761022	0.000932041	2632.975	2601.15	2562.85
22	0.000932041	0.00114091	2350.0020000000004	2351.41	2315.3199999999997
23	0.00114091	0.00139602	1858.0369999999998	1865.27	1939.554
24	0.00139602	0.0017076	1363.22	1417.0	1434.97
25	0.0017076	0.00208814	1152.656	1163.28	1191.3180000000002
26	0.00208814	0.00255291	1196.268	1166.8	1154.07
27	0.00255291	0.00312057	1355.148	1399.43	1285.762
28	0.00312057	0.00381387	1910.6199999999994	1399.43	1453.26
29	0.00381387	0.00466063	1910.6199999999994	842.275	1095.7055
30	0.00466063	0.00569482	1910.6199999999994	842.275	738.1510000000002
31	0.00569482	inf	1910.62	842.275	738.151
