time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.56689e-06	3524.940000000001	6075.93	5081.750000000001
1	2.56689e-06	5.70195e-06	3524.940000000001	6075.93	5081.750000000001
2	5.70195e-06	9.53096e-06	3524.940000000001	1886.06	5081.750000000001
3	9.53096e-06	1.42075e-05	9806.720000000001	1825.43	5081.750000000001
4	1.42075e-05	1.99192e-05	16188.53	2636.65	4531.739999999999
5	1.99192e-05	2.68952e-05	17088.799999999996	3822.21	3981.7299999999996
6	2.68952e-05	3.54153e-05	12440.640000000003	4361.45	3913.770999999999
7	3.54153e-05	4.58214e-05	8212.733	3821.49	3343.2279999999996
8	4.58214e-05	5.85308e-05	5270.474000000001	2841.54	2660.0130000000004
9	5.85308e-05	7.40534e-05	3276.6560000000004	2051.18	1857.564
10	7.40534e-05	9.3012e-05	2207.6159999999995	1584.3	1506.28
11	9.3012e-05	0.000116167	1642.3790000000004	1378.97	1367.3600000000001
12	0.000116167	0.000144447	1421.1940000000002	1362.79	1346.46
13	0.000144447	0.000178988	1401.099	1421.29	1435.422
14	0.000178988	0.000221173	1557.073	1597.42	1641.3660000000002
15	0.000221173	0.000272697	1852.4019999999998	1868.95	1937.0979999999997
16	0.000272697	0.000335625	2147.814	2212.77	2247.13
17	0.000335625	0.000412482	2418.9960000000005	2482.68	2498.7459999999996
18	0.000412482	0.000506351	2620.304	2596.96	2674.19
19	0.000506351	0.000620998	2745.068	2672.1	2733.855
20	0.000620998	0.000761022	2740.9920000000006	2687.13	2689.2309999999998
21	0.000761022	0.000932041	2632.9750000000004	2602.13	2562.85
22	0.000932041	0.00114091	2350.0050000000006	2353.2	2315.3199999999997
23	0.00114091	0.00139602	1858.0369999999998	1878.18	1939.554
24	0.00139602	0.0017076	1363.22	1406.66	1434.968
25	0.0017076	0.00208814	1152.65	1158.06	1191.316
26	0.00208814	0.00255291	1196.266	1164.53	1154.074
27	0.00255291	0.00312057	1355.148	1406.73	1285.762
28	0.00312057	0.00381387	1910.6199999999994	1406.73	1453.27
29	0.00381387	0.00466063	1910.6199999999994	831.866	1095.7105000000001
30	0.00466063	0.00569482	1910.6199999999994	831.866	738.1510000000002
31	0.00569482	inf	1910.62	831.866	738.151
