time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.58844e-06	3631.03	6548.52	4782.38
1	2.58844e-06	5.74983e-06	3631.03	6548.52	4782.38
2	5.74983e-06	9.61099e-06	3631.03	2031.52	4782.38
3	9.61099e-06	1.43268e-05	9725.365	1713.44	4782.38
4	1.43268e-05	2.00865e-05	15925.029999999997	2423.38	4179.075000000001
5	2.00865e-05	2.71211e-05	16872.999999999996	3652.5	3575.7700000000004
6	2.71211e-05	3.57127e-05	11916.969999999998	4255.74	4003.8910000000005
7	3.57127e-05	4.62061e-05	8265.139	3673.39	3320.35
8	4.62061e-05	5.90223e-05	5020.470999999999	2583.39	2314.941
9	5.90223e-05	7.46752e-05	3288.7839999999987	1848.06	1642.169
10	7.46752e-05	9.3793e-05	2134.2050000000004	1521.9	1341.768
11	9.3793e-05	0.000117142	1640.9190000000003	1388.97	1290.18
12	0.000117142	0.00014566	1420.0680000000004	1350.05	1327.7030000000004
13	0.00014566	0.00018049	1400.733	1427.59	1430.7610000000002
14	0.00018049	0.00022303	1580.2720000000002	1628.83	1653.7860000000003
15	0.00022303	0.000274986	1854.49	1914.88	1959.041
16	0.000274986	0.000338443	2179.0049999999997	2218.61	2295.5499999999997
17	0.000338443	0.000415945	2444.9790000000003	2467.96	2522.3879999999995
18	0.000415945	0.000510603	2621.132	2626.74	2647.878
19	0.000510603	0.000626212	2736.7619999999997	2697.44	2702.6849999999995
20	0.000626212	0.000767412	2727.7899999999995	2691.27	2691.176
21	0.000767412	0.000939867	2610.2500000000005	2589.45	2590.9919999999997
22	0.000939867	0.00115049	2333.8300000000004	2310.88	2336.064
23	0.00115049	0.00140774	1813.1760000000002	1838.1	1890.4639999999997
24	0.00140774	0.00172193	1391.7	1378.06	1351.1960000000001
25	0.00172193	0.00210567	1170.276	1139.0	1108.76
26	0.00210567	0.00257435	1199.7440000000001	1142.89	1101.6019999999999
27	0.00257435	0.00314677	1304.9019999999998	1375.88	1323.65
28	0.00314677	0.00384589	1656.9499999999996	1375.88	2596.309999999999
29	0.00384589	0.00469976	1656.9499999999996	1100.25	1593.5951599999994
30	0.00469976	0.00574264	1656.9499999999996	1100.25	89.52290000000004
31	0.00574264	inf	1656.95	1100.25	89.5229
