time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.80846e-06	4414.879999999999	6294.2	10119.5
1	2.80846e-06	6.23856e-06	4414.879999999999	6294.2	10119.5
2	6.23856e-06	1.04279e-05	4414.879999999999	3381.25	10119.5
3	1.04279e-05	1.55446e-05	8799.692	2257.93	10119.5
4	1.55446e-05	2.17938e-05	12181.179999999997	1970.05	2052.09
5	2.17938e-05	2.94263e-05	13250.499999999998	1840.28	2064.355
6	2.94263e-05	3.87483e-05	10634.799999999997	1577.82	2034.844
7	3.87483e-05	5.01336e-05	6902.175999999998	1379.76	1867.7399999999998
8	5.01336e-05	6.40391e-05	4133.968	1268.89	1609.0349999999999
9	6.40391e-05	8.10226e-05	2473.216	1250.5	1532.906
10	8.10226e-05	0.000101765	1750.9709999999995	1265.85	1469.9399999999996
11	0.000101765	0.000127099	1547.321	1287.29	1414.9119999999998
12	0.000127099	0.000158041	1487.9959999999996	1355.27	1427.5019999999997
13	0.000158041	0.000195832	1553.2940000000003	1490.42	1558.9840000000004
14	0.000195832	0.000241988	1723.7959999999998	1708.26	1840.4379999999996
15	0.000241988	0.00029836	1977.9800000000005	2032.37	2144.1639999999998
16	0.00029836	0.00036721	2270.313	2310.13	2432.996
17	0.00036721	0.0004513	2509.8779999999997	2533.33	2645.336
18	0.0004513	0.000554004	2681.0480000000002	2682.31	2769.2579999999994
19	0.000554004	0.00067944	2746.3080000000004	2717.66	2819.34
20	0.00067944	0.000832642	2727.978	2668.61	2764.8920000000003
21	0.000832642	0.00101976	2591.954	2491.07	2548.2479999999996
22	0.00101976	0.00124829	2140.606	2131.0	2128.8540000000003
23	0.00124829	0.0015274	1601.218	1638.27	1607.3420000000006
24	0.0015274	0.0018683	1207.408	1242.84	1168.106
25	0.0018683	0.00228465	1070.6560000000002	1113.0	1064.686
26	0.00228465	0.00279317	1233.95	1216.69	1197.13
27	0.00279317	0.00341424	2126.3799999999997	2521.68	2896.3179999999998
28	0.00341424	0.00417279	3018.809999999999	2521.68	2311.8665939999996
29	0.00417279	0.00509924	3018.809999999999	33.6151	2.3719800000000006
30	0.00509924	0.00623076	3018.809999999999	33.6151	2.3719800000000006
31	0.00623076	inf	3018.81	33.6151	2.37198
