time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.6932e-06	4447.95	6675.85	5198.140000000002
1	2.6932e-06	5.98254e-06	4447.95	6675.85	5198.140000000002
2	5.98254e-06	9.99997e-06	4447.95	2384.18	5198.140000000002
3	9.99997e-06	1.49067e-05	8077.725	1753.23	5198.140000000002
4	1.49067e-05	2.08994e-05	11838.72	2036.45	3258.6950000000015
5	2.08994e-05	2.82187e-05	13019.699999999999	2694.88	1319.2499999999998
6	2.82187e-05	3.71581e-05	10855.470000000001	2856.49	1797.798
7	3.71581e-05	4.80762e-05	7747.877	2466.1	1914.9659999999997
8	4.80762e-05	6.1411e-05	4444.849000000001	2041.42	1877.5449999999998
9	6.1411e-05	7.76975e-05	2607.1560000000004	1696.49	1629.0940000000003
10	7.76975e-05	9.7589e-05	1846.3669999999993	1466.93	1369.3220000000001
11	9.7589e-05	0.000121883	1578.895	1367.52	1250.3490000000002
12	0.000121883	0.000151555	1494.8799999999997	1373.46	1280.9750000000001
13	0.000151555	0.000187795	1512.127	1456.9	1449.2459999999999
14	0.000187795	0.000232057	1674.8820000000003	1629.78	1683.6899999999996
15	0.000232057	0.000286116	1918.787	1901.39	2019.7140000000002
16	0.000286116	0.00035214	2219.435	2240.99	2322.845
17	0.00035214	0.000432779	2475.955	2493.64	2571.3700000000003
18	0.000432779	0.000531268	2645.756	2722.0	2742.6859999999997
19	0.000531268	0.000651557	2752.6259999999997	2722.76	2777.989
20	0.000651557	0.000798472	2740.3259999999996	2677.16	2692.5959999999995
21	0.000798472	0.000977906	2604.0240000000003	2539.59	2510.335
22	0.000977906	0.00119706	2267.376	2182.78	2210.12
23	0.00119706	0.00146472	1667.846	1728.77	1757.6120000000005
24	0.00146472	0.00179163	1261.306	1316.1	1307.5079999999996
25	0.00179163	0.00219089	1111.03	1128.23	1150.8039999999999
26	0.00219089	0.00267854	1248.17	1220.04	1171.9360000000001
27	0.00267854	0.00327413	1647.7690000000002	1401.53	1255.8720000000003
28	0.00327413	0.00400154	2492.6900000000005	1401.53	1234.5000000000002
29	0.00400154	0.00488997	2492.6900000000005	1184.1	1232.33
30	0.00488997	0.00597506	2492.6900000000005	1184.1	1230.16
31	0.00597506	inf	2492.69	1184.1	1230.16
