left_time_boundary	im_N1	im_N2	m	M
0.0	4035.14846358982	7474.0826970541375	0.0005647023811785712	0.21163627916422922
210.54960000000003	4035.14846358982	7474.0826970541375	0.0005647023811785712	0.4103505817055514
467.70400000000006	3590.406089030808	6747.647923750016	1.163767986777644e-72	0.4103505817055514
781.78	2043.0131491215582	7302.341042044137	3.753350734212334e-38	0.4103505817055514
1165.376	1504.1347684163302	8427.390944794119	4.81491884703883e-37	0.4103505817055514
1633.8799999999999	1256.4568409180222	9770.413636770403	0.00011894347388983094	0.485391025531423
2206.088	1419.8367940978164	8167.260503259924	0.00011937408025174454	0.5644738480238702
2904.952	2098.9778387500933	10334.281550125701	0.00013100231903758361	0.6517508520218072
3758.5119999999997	3513.8641964634503	14215.662588250732	0.00010000538353425064	0.7172939284574048
4801.008000000001	5941.5235389738755	18408.05239878844	9.233383560470096e-05	0.7765290393220372
6074.2480000000005	9083.746149164783	19994.138901993847	0.00012079603395250116	0.84651751092973
7629.328	14167.572652465053	16794.745246982686	0.0004926718059609505	0.976379581313225
9528.640000000001	15676.639100108578	15429.873774811367	0.0002951171615549245	0.9939928118214361
11848.320000000002	14331.945135793609	14394.609171465647	7.722010778158269e-05	0.99612170058214
14681.52	11290.138537279827	13358.491262744352	6.419677601338188e-05	0.9975128828747033
18141.760000000002	8061.009519270403	12416.337623332789	4.745904193261421e-05	0.998334746013954
22368.000000000004	5834.867416983638	11774.830717954863	5.1465126683649325e-05	0.9990210898071661
27529.680000000004	4564.622381070218	11386.37712673681	5.6451788303515494e-05	0.9995195761856182
33833.92	3746.2372833200243	11173.098782899506	5.80013777360602e-05	0.9998033383843613
41533.600000000006	3421.825137171363	9496.190938463595	5.460776619016805e-05	0.999929583301091
50937.520000000004	4273.526114251016	6168.211358139806	4.3795149417326524e-05	0.9999742506262513
62423.04	4864.230309486498	4438.34632287141	3.4747039359935746e-05	0.999990286093786
76450.88	5728.02244248684	5259.401576525695	3.442030399180564e-05	0.9999970134941509
93584.0	9513.448558833146	9098.589785234846	3.4388076096526334e-05	0.999999291796033
114508.8	14487.345317942763	14483.430389266385	1.6901117214415054e-05	0.9999997014826203
140066.40000000002	18298.903969479616	18389.587584243185	8.368743216131865e-06	0.9999998229572997
171280.00000000003	19241.948636954457	19662.94619349827	6.5683570977185205e-06	0.9999998927055026
209403.19999999998	16612.243842204076	16640.096918097275	2.338705972135269e-06	0.9999999137034533
255964.80000000002	16612.243842204076	16640.096918097275	2.338705972135269e-06	0.999999933858871
312833.60000000003	15901.925855991043	15975.359590942173	1.892865882680679e-07	0.9999999355753323
382289.60000000003	15901.925855991043	15975.359590942173	1.892865882680679e-07	0.9999999376114111
467119.2	15901.925855991043	15975.359590942173	1.892865882680679e-07	0.9999999632967249
