time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.60818e-06	8968.62	6251.71	5143.75
1	2.60818e-06	5.79368e-06	8968.62	6251.71	5143.75
2	5.79368e-06	9.68428e-06	8968.62	2125.78	5143.75
3	9.68428e-06	1.44361e-05	14663.003999999999	1726.03	5143.75
4	1.44361e-05	2.02397e-05	19521.06	2367.66	4460.974000000001
5	2.02397e-05	2.73279e-05	19920.42	3733.19	4005.790000000001
6	2.73279e-05	3.5985e-05	15068.310000000001	4345.3	3898.46
7	3.5985e-05	4.65585e-05	8963.284000000001	3474.28	3342.3679999999995
8	4.65585e-05	5.94723e-05	4964.609	2521.33	2563.832
9	5.94723e-05	7.52447e-05	2928.1439999999993	1876.68	1866.5279999999998
10	7.52447e-05	9.45082e-05	1971.9220000000005	1522.42	1494.2259999999999
11	9.45082e-05	0.000118036	1559.7350000000001	1366.98	1368.6160000000002
12	0.000118036	0.000146771	1401.6539999999998	1333.27	1357.608
13	0.000146771	0.000181867	1416.2379999999996	1414.61	1439.782
14	0.000181867	0.000224731	1580.3300000000002	1608.99	1644.0179999999998
15	0.000224731	0.000277083	1839.6360000000002	1911.64	1936.2660000000003
16	0.000277083	0.000341023	2125.708	2163.6	2267.6700000000005
17	0.000341023	0.000419117	2366.77	2402.86	2508.012
18	0.000419117	0.000514496	2548.3419999999996	2631.96	2664.1899999999996
19	0.000514496	0.000630988	2675.3340000000003	2721.7	2736.4179999999997
20	0.000630988	0.000773264	2711.6120000000005	2674.94	2693.6980000000003
21	0.000773264	0.000947034	2605.43	2577.46	2575.625
22	0.000947034	0.00115927	2310.882	2314.72	2313.751
23	0.00115927	0.00141848	1815.0890000000002	1836.75	1853.5709999999997
24	0.00141848	0.00173507	1399.2359999999999	1397.36	1402.9770000000003
25	0.00173507	0.00212173	1331.046	1130.97	1178.6399999999999
26	0.00212173	0.00259398	1365.95	1100.6	1156.085
27	0.00259398	0.00317076	1033.3500000000001	1310.63	1276.2930000000001
28	0.00317076	0.00387522	1033.3500000000001	1310.63	1295.2299999999998
29	0.00387522	0.0047356	1033.3500000000001	1214.1	1429.576
30	0.0047356	0.00578643	1033.3500000000001	1214.1	1519.14
31	0.00578643	inf	1033.35	1214.1	1519.14
