time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.58531e-06	4591.139999999999	6570.57	4743.21
1	2.58531e-06	5.74287e-06	4591.139999999999	6570.57	4743.21
2	5.74287e-06	9.59935e-06	4591.139999999999	1942.36	4743.21
3	9.59935e-06	1.43095e-05	7425.3640000000005	1590.21	4743.21
4	1.43095e-05	2.00622e-05	11676.7	2365.45	4172.400000000001
5	2.00622e-05	2.70882e-05	13166.499999999998	3765.32	3601.5900000000006
6	2.70882e-05	3.56695e-05	11343.7	4294.72	4030.6020000000008
7	3.56695e-05	4.61502e-05	8135.4339999999975	3647.62	3343.375
8	4.61502e-05	5.89508e-05	5038.700000000001	2658.64	2329.489
9	5.89508e-05	7.45848e-05	2880.4049999999997	1909.72	1645.314
10	7.45848e-05	9.36794e-05	1950.9549999999995	1526.46	1340.888
11	9.36794e-05	0.000117001	1602.5539999999996	1386.07	1289.9299999999996
12	0.000117001	0.000145484	1509.8079999999995	1360.73	1331.2500000000005
13	0.000145484	0.000180272	1510.7010000000002	1432.16	1435.836
14	0.000180272	0.00022276	1624.2809999999997	1614.33	1656.6439999999998
15	0.00022276	0.000274653	1868.7779999999998	1892.77	1957.465
16	0.000274653	0.000338033	2171.376	2204.35	2265.098
17	0.000338033	0.000415441	2437.0150000000003	2466.69	2516.7319999999995
18	0.000415441	0.000509984	2630.7780000000002	2641.49	2644.192
19	0.000509984	0.000625454	2729.2559999999994	2721.99	2702.388
20	0.000625454	0.000766483	2735.296	2717.57	2694.3159999999993
21	0.000766483	0.000938729	2618.0239999999994	2610.83	2592.7319999999995
22	0.000938729	0.0011491	2331.38	2312.7	2333.742
23	0.0011491	0.00140604	1861.1799999999996	1835.84	1896.2899999999997
24	0.00140604	0.00171985	1332.356	1384.02	1370.9840000000002
25	0.00171985	0.00210312	1128.7800000000002	1154.41	1137.86
26	0.00210312	0.00257123	1159.2	1165.32	1129.13
27	0.00257123	0.00314296	1201.4	1336.26	1282.762
28	0.00314296	0.00384123	1687.4800000000002	1336.26	1566.25
29	0.00384123	0.00469407	1687.4800000000002	1155.23	1276.1332000000002
30	0.00469407	0.00573569	1687.4800000000002	1155.23	840.9580000000001
31	0.00573569	inf	1687.48	1155.23	840.958
