left_time_boundary	im_N1	im_N2	m	M
0.0	3866.3534390192954	6395.766097681785	0.0005926604197682115	0.21936357625305036
208.9272	3866.3534390192954	6395.766097681785	0.0005926604197682115	0.42311215164144445
464.1	3451.0959478781874	5784.299234441461	1.3979914635788351e-74	0.42311215164144445
775.7552000000001	2029.0500761456133	6149.313707718614	2.0730646281320975e-26	0.42311215164144445
1156.392	1528.2222665796019	7351.446006919372	4.588273327395723e-38	0.42311215164144445
1621.288	1287.997259048974	9522.217274866936	9.553560893895349e-05	0.48242334496463257
2189.088	1386.3243342771987	8882.984004908083	0.00014713686034016426	0.57796649778294
2882.5679999999998	1987.9629751676039	11389.907891605708	0.00016546276968728595	0.681125148619465
3729.5440000000003	3377.6563172803712	14199.7079026507	0.00010906930516816763	0.7455403770407428
4764.008	5695.61897137994	16291.595607483197	7.383947769025323e-05	0.7888518852126291
6027.4400000000005	8949.774182116444	17058.07607329654	0.00010231611013264022	0.8460246241627883
7570.536000000001	12904.029855821236	15973.4872481679	0.0001385330891295605	0.9086575125104538
9455.2	15481.89796773085	15346.164211132194	0.00019882413964765282	0.963427619460146
11757.04	14797.543513953715	14499.831337339645	0.00012796029094263166	0.9821887743675218
14568.32	11859.838770016477	13459.34893892983	8.018696469938913e-05	0.9897307277660689
18002.0	8585.857879700477	12465.165562095843	5.1184439031261564e-05	0.9933150279396665
22195.600000000002	6157.218167604343	11793.096058092784	5.1202049580387425e-05	0.9960435133276534
27317.52	4657.031236596425	11259.78989532125	5.63868418990427e-05	0.9980459964913309
33573.200000000004	3732.6132419536834	11024.34694210373	5.821562650566099e-05	0.999197233732702
41213.520000000004	3517.9132128908363	9324.553696169036	5.4091972488843605e-05	0.9997074745692273
50544.96000000001	4311.339371316647	6314.688117923389	4.33451920709775e-05	0.999891088259938
61942.00000000001	4960.017503465544	4532.51016916459	3.372146259341262e-05	0.9999574045049482
75861.76000000001	5541.751342965925	5206.941749187527	3.149857071464175e-05	0.9999854038648889
92862.4	9320.621853544306	8955.507245342207	3.33124636468692e-05	0.999996340389266
113626.40000000001	14390.16178185555	14415.876332166295	1.6357598244312747e-05	0.9999984036825194
138986.40000000002	18598.344574273975	18728.14786312745	7.608744120215161e-06	0.9999990036343714
169960.00000000003	20045.453905109865	20510.05722239498	5.781927844327525e-06	0.9999993566697168
207789.6	17395.981128782896	17473.961521387548	2.223302942440803e-06	0.9999994761471465
253992.80000000002	17395.981128782896	17473.961521387548	2.223302942440803e-06	0.9999995923982318
310422.4	16097.683628303159	16204.054812670864	1.608085194640689e-07	0.9999996013337759
379343.2	16097.683628303159	16204.054812670864	1.608085194640689e-07	0.9999996119818565
463519.2	16097.683628303159	16204.054812670864	1.608085194640689e-07	0.9999997519016891
