left_time_boundary	im_N1	im_N2	m	M
0.0	7695.048452436978	4890.8258365804	0.0007466814540527812	0.2848307700601992
224.484	7695.048452436978	4890.8258365804	0.0007466814540527812	0.5251122238911432
498.6576	6433.250173580436	3999.8386258382534	1.555877601594913e-33	0.5251122238911432
833.52	3334.4002830882982	4366.642971070006	1.909093416051707e-33	0.5251122238911432
1242.5040000000001	2344.3868672221784	8980.58377175812	1.6145529473763003e-33	0.5251122238911432
1742.016	2070.173530531485	16235.314505135526	1.9202813842833204e-33	0.5251122238911432
2352.088	2450.065312993343	16491.230225000014	1.2965053728611467e-34	0.5251122238911432
3097.208	3538.6707596413644	17537.31269192723	3.494890148486235e-05	0.5543792920915409
4007.256	5459.807200916399	19411.975792276186	7.714093671741255e-05	0.6246024084057102
5118.744	8352.966093454152	20332.239936236616	0.00011511370141447851	0.7253632689267314
6476.256	11004.289980559079	18714.798662530073	0.0001221573224253563	0.8168364491207458
8134.24	13102.217862257457	15892.89803045213	9.188496589423627e-05	0.873753289585448
10159.279999999999	13605.763588709528	13800.218517228124	4.087887928776286e-05	0.8968654214568
12632.480000000001	13013.15620915611	13634.765987221608	0.000586338057905548	0.9970143951960161
15653.119999999999	9652.148695930297	12920.626939078442	1.1403673622210986e-05	0.9972553382973007
19342.48	7087.423153079234	12364.494500091818	4.7215616677794293e-05	0.9982065193246799
23848.4	5115.097872382119	12170.685758952119	5.4294480402341286e-05	0.999013347336792
29351.680000000004	3818.605119269722	12230.213724923731	6.084209028289781e-05	0.9995645303311094
36073.12	3001.158929289731	12301.357443918088	6.289168686115867e-05	0.9998449350167753
44282.32	2995.0919017217834	9500.486899167037	5.608658797935949e-05	0.9999496423197768
54308.72	3966.5938364495273	5928.563431662771	4.4454241813248324e-05	0.9999830476527602
66554.40000000001	4934.693670188448	5045.319648952618	4.417339501162092e-05	0.9999954773789103
81510.40000000001	6616.093059296104	6443.774106851814	4.300169700205841e-05	0.9999990600696348
99777.6	10234.098979474718	9935.644782521147	3.572588571679084e-05	0.9999998091008357
122087.2	14928.992130906372	14687.849693691362	2.0188430362533473e-05	0.9999999364692304
149336.0	17809.348721023507	17700.397936402092	1.1913486636392625e-05	0.9999999712521587
182616.0	17358.18439810465	17513.508063595964	1.0925981079456762e-05	0.9999999881733072
223262.40000000002	15372.47207616929	15387.62154358575	3.947604738427849e-06	0.9999999920082031
272905.6	15372.47207616929	15387.62154358575	3.947604738427849e-06	0.9999999950483875
333537.60000000003	15749.168951588435	15838.970721364141	1.8123173375134385e-07	0.999999995179528
407590.4	15749.168951588435	15838.970721364141	1.8123173375134385e-07	0.9999999953349936
498034.4	15749.168951588435	15838.970721364141	1.8123173375134385e-07	0.9999999972857074
