time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.73752e-06	4512.3	7059.0	7534.210000000002
1	2.73752e-06	6.081e-06	4512.3	7059.0	7534.210000000002
2	6.081e-06	1.01645e-05	4512.3	2866.75	7534.210000000002
3	1.01645e-05	1.5152e-05	8136.299999999999	1633.38	7534.210000000002
4	1.5152e-05	2.12434e-05	12024.62	1635.2	4418.888
5	2.12434e-05	2.86831e-05	13081.900000000003	2142.38	3029.258
6	2.86831e-05	3.77696e-05	10810.930000000004	2460.53	2811.2899999999995
7	3.77696e-05	4.88674e-05	7275.368000000001	2158.34	2254.2899999999995
8	4.88674e-05	6.24217e-05	4402.902	1744.12	1894.0179999999996
9	6.24217e-05	7.89762e-05	2588.1889999999994	1546.01	1623.8550000000002
10	7.89762e-05	9.9195e-05	1841.4480000000003	1338.49	1446.4240000000002
11	9.9195e-05	0.000123889	1566.27	1275.27	1360.2479999999998
12	0.000123889	0.00015405	1495.1639999999998	1333.45	1389.226
13	0.00015405	0.000190886	1527.718	1465.53	1530.8
14	0.000190886	0.000235876	1695.7030000000002	1730.9	1766.22
15	0.000235876	0.000290824	1944.3320000000006	1985.91	2052.3
16	0.000290824	0.000357936	2242.094	2247.92	2338.572
17	0.000357936	0.000439902	2493.318	2528.65	2585.1459999999997
18	0.000439902	0.000540011	2669.085	2713.72	2717.433
19	0.000540011	0.00066228	2759.019	2764.32	2731.59
20	0.00066228	0.000811612	2731.7499999999995	2646.22	2687.0820000000003
21	0.000811612	0.000993999	2564.8799999999997	2484.92	2553.0660000000003
22	0.000993999	0.00121676	2167.5980000000004	2176.28	2154.314
23	0.00121676	0.00148882	1638.458	1717.69	1665.0059999999996
24	0.00148882	0.00182111	1265.1850000000002	1307.4	1278.8700000000001
25	0.00182111	0.00222695	1137.8360000000002	1148.15	1107.3779999999997
26	0.00222695	0.00272262	1272.8600000000004	1221.51	1159.7519999999997
27	0.00272262	0.00332801	1550.9180000000003	1431.64	1352.1440000000002
28	0.00332801	0.0040674	2162.48	1431.64	1468.5200000000002
29	0.0040674	0.00497045	2162.48	859.789	1009.4879999999998
30	0.00497045	0.00607339	2162.48	859.789	894.7299999999998
31	0.00607339	inf	2162.48	859.789	894.73
