time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.84626e-06	9103.729999999998	6638.27	6898.100000000002
1	2.84626e-06	6.32254e-06	9103.729999999998	6638.27	6898.100000000002
2	6.32254e-06	1.05683e-05	9103.729999999998	3431.65	6898.100000000002
3	1.05683e-05	1.57538e-05	15693.799999999996	2148.74	6898.100000000002
4	1.57538e-05	2.20872e-05	20580.120000000003	1710.53	3207.3
5	2.20872e-05	2.98224e-05	18723.8	1591.59	2214.886
6	2.98224e-05	3.92699e-05	13193.719999999998	1572.99	2052.22
7	3.92699e-05	5.08085e-05	7565.062000000002	1417.06	1792.1109999999996
8	5.08085e-05	6.49012e-05	4224.802	1247.54	1532.4619999999998
9	6.49012e-05	8.21133e-05	2496.5479999999993	1210.65	1362.8539999999998
10	8.21133e-05	0.000103135	1780.8859999999997	1236.52	1338.1999999999998
11	0.000103135	0.00012881	1473.3259999999998	1239.82	1409.5849999999998
12	0.00012881	0.000160169	1386.5579999999998	1305.94	1500.0249999999996
13	0.000160169	0.000198468	1467.6769999999997	1474.98	1620.2300000000002
14	0.000198468	0.000245245	1677.69	1731.33	1816.1979999999999
15	0.000245245	0.000302376	1961.7910000000002	2022.56	2080.166
16	0.000302376	0.000372153	2216.55	2296.65	2385.5290000000005
17	0.000372153	0.000457375	2473.944	2522.17	2633.4640000000004
18	0.000457375	0.000561461	2639.64	2670.28	2764.8720000000003
19	0.000561461	0.000688586	2738.4180000000006	2644.57	2775.774
20	0.000688586	0.000843851	2720.726000000001	2666.91	2695.819
21	0.000843851	0.00103348	2489.522	2497.78	2475.509
22	0.00103348	0.00126509	2098.338	2120.97	2067.677
23	0.00126509	0.00154796	1640.4000000000003	1618.12	1614.0799999999997
24	0.00154796	0.00189345	1296.932	1225.51	1270.7609999999997
25	0.00189345	0.00231541	1205.54	1073.19	1129.2319999999997
26	0.00231541	0.00283077	1262.48	1126.99	1196.663
27	0.00283077	0.0034602	1347.89	1348.44	1427.7500000000002
28	0.0034602	0.00422896	1347.89	1348.44	1567.7600000000004
29	0.00422896	0.00516788	1347.89	1510.78	703.4584999999998
30	0.00516788	0.00631464	1347.89	1510.78	607.425
31	0.00631464	inf	1347.89	1510.78	607.425
