time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.05536e-06	4372.469999999999	4205.12	5989.520000000001
1	2.05536e-06	4.56566e-06	4372.469999999999	4205.12	5989.520000000001
2	4.56566e-06	7.63162e-06	4372.469999999999	2622.22	5989.520000000001
3	7.63162e-06	1.13762e-05	4372.469999999999	5188.81	5989.520000000001
4	1.13762e-05	1.59497e-05	10272.014000000003	7681.87	7157.629999999999
5	1.59497e-05	2.15355e-05	12058.980000000001	10071.0	8325.739999999998
6	2.15355e-05	2.83577e-05	13307.299999999997	10945.4	9245.711
7	2.83577e-05	3.66901e-05	10792.160000000002	9738.41	8041.115000000002
8	3.66901e-05	4.68667e-05	7634.2789999999995	6778.86	6236.056000000001
9	4.68667e-05	5.9296e-05	4670.546	4179.84	4077.9719999999998
10	5.9296e-05	7.44765e-05	2856.285	2567.49	2591.9999999999995
11	7.44765e-05	9.30171e-05	1947.6100000000004	1826.03	1855.5500000000004
12	9.30171e-05	0.000115662	1616.1650000000004	1542.3	1542.6199999999997
13	0.000115662	0.000143319	1504.0379999999996	1439.73	1421.1800000000003
14	0.000143319	0.000177098	1504.721	1458.56	1462.842
15	0.000177098	0.000218353	1608.1999999999998	1618.04	1634.7340000000002
16	0.000218353	0.000268741	1815.7040000000002	1843.73	1893.4819999999997
17	0.000268741	0.000330282	2128.2059999999997	2131.82	2177.94
18	0.000330282	0.000405445	2385.3059999999996	2391.15	2439.8859999999995
19	0.000405445	0.000497245	2564.655	2629.09	2594.366
20	0.000497245	0.000609365	2689.8859999999995	2737.95	2682.5360000000005
21	0.000609365	0.000746303	2729.6589999999997	2697.07	2690.468
22	0.000746303	0.000913552	2635.2250000000004	2558.49	2605.0579999999995
23	0.000913552	0.00111782	2340.745	2346.67	2379.475
24	0.00111782	0.00136731	1862.081	1904.88	1937.5299999999997
25	0.00136731	0.00167201	1363.2050000000002	1412.53	1453.3880000000001
26	0.00167201	0.00204417	1109.6419999999998	1146.13	1206.632
27	0.00204417	0.0024987	1132.98	1180.57	1150.2399999999998
28	0.0024987	0.00305384	1195.0	1180.57	1272.4379999999996
29	0.00305384	0.00373185	1800.3130000000003	1649.08	1383.218
30	0.00373185	0.00455995	1867.5700000000004	1649.08	1528.9100000000005
31	0.00455995	inf	1867.57	1649.08	1528.91
