left_time_boundary	im_N1	im_N2	m	M
0.0	3880.0895888594505	6756.848546200407	0.0005966162891861068	0.22930798263604435
218.28640000000001	3880.0895888594505	6756.848546200407	0.0005966162891861068	0.4393104855265749
484.8912	3377.591635078477	5988.306062918325	7.487206616150647e-57	0.4393104855265749
810.512	2038.176521309479	6469.283197046592	1.044222509303351e-56	0.4393104855265749
1208.2	1445.356050204776	12418.76202335238	9.267782184938411e-36	0.4393104855265749
1693.92	1343.5700059830835	34250.154041939146	4.7160276550293823e-05	0.4698217176265539
2287.152	1654.6679971913502	21366.990823184362	8.313144299152565e-05	0.5299931705917527
3011.704	2524.2212667376166	19242.607101812304	0.00011322620327911452	0.6153418715911223
3896.6240000000003	4215.461894924785	17045.120615131214	0.00010824011931498584	0.6955882006483014
4977.432	6759.365946082405	16972.726650898032	9.913099310945964e-05	0.7656843303862714
6297.464	9878.503800081784	18550.449809022637	0.00010312000887532611	0.8319663738013409
7909.688000000001	14260.082157817353	17614.719171749926	0.00021254211366458387	0.9272429606442362
9878.800000000001	16123.98968843069	15724.13158078607	0.0007590795177184328	0.9981110636206547
12283.76	13585.393167129901	14457.039200449404	2.7042845074209035e-05	0.9983885263152936
15221.04	10275.86141853903	13462.879131068083	5.36308518589158e-05	0.998903246813935
18808.480000000003	7356.58511686303	12757.853214780396	4.881600815976409e-05	0.9992849640558968
23190.0	5416.019186661673	12420.03653482309	5.504059050356376e-05	0.9996032728423416
28541.360000000004	4123.659700489986	12297.108574414577	6.0550840422778145e-05	0.9998202175382149
35077.200000000004	3275.1605402098717	12240.356260193083	6.240230778925105e-05	0.999933614593024
43059.84	3152.162079186201	9951.573572261383	5.7047830949909776e-05	0.9999781740567351
52809.36	4027.219390714775	6323.205148140867	4.4670677546131265e-05	0.9999924672649194
64716.96	4897.675763045841	4797.743218183012	3.83280925540107e-05	0.9999975295021127
79260.31999999999	6262.930791346946	5911.03977836087	3.794183356197662e-05	0.9999993581701632
97022.40000000001	10070.260444306703	9699.734936839823	3.492445647536314e-05	0.9999998589671334
118716.80000000002	14934.823308692481	14794.244590386324	1.8344687866761553e-05	0.999999946650145
145212.8	18138.702052634326	18135.22167608285	1.0141524140107125e-05	0.9999999723263868
177574.4	17438.657700862812	17703.297847933078	8.66720871641027e-06	0.9999999860517528
217098.40000000002	16539.191274572342	16595.679445706643	2.923769977644405e-06	0.9999999894821194
265371.2	16539.191274572342	16595.679445706643	2.923769977644405e-06	0.9999999925492469
324329.6	15835.91231755434	15933.856406532937	1.7727214155381178e-07	0.9999999927370571
396337.6	15835.91231755434	15933.856406532937	1.7727214155381178e-07	0.99999999296003
484284.80000000005	15835.91231755434	15933.856406532937	1.7727214155381178e-07	0.9999999957940394
