time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.17358e-06	3545.790000000001	4853.34	6006.090000000001
1	2.17358e-06	4.82829e-06	3545.790000000001	4853.34	6006.090000000001
2	4.82829e-06	8.07061e-06	3545.790000000001	1241.85	6006.090000000001
3	8.07061e-06	1.20306e-05	3545.790000000001	2503.04	6006.090000000001
4	1.20306e-05	1.68672e-05	15549.9	5652.18	7306.926
5	1.68672e-05	2.27743e-05	16406.58	8777.84	8298.883
6	2.27743e-05	2.99889e-05	15837.980000000001	9820.4	9421.48
7	2.99889e-05	3.88006e-05	11279.1	8309.94	7563.6100000000015
8	3.88006e-05	4.95626e-05	6870.190000000001	5722.16	5500.995000000001
9	4.95626e-05	6.27068e-05	4433.107	3565.59	3739.4389999999994
10	6.27068e-05	7.87605e-05	2808.6300000000006	2355.41	2364.776
11	7.87605e-05	9.83677e-05	1966.642	1776.32	1759.2030000000002
12	9.83677e-05	0.000122315	1564.4050000000002	1512.64	1502.923
13	0.000122315	0.000151563	1393.843	1410.66	1422.2489999999998
14	0.000151563	0.000187285	1427.7240000000004	1473.25	1489.77
15	0.000187285	0.000230914	1601.8969999999997	1645.93	1681.0049999999999
16	0.000230914	0.0002842	1903.5899999999995	1912.2	1976.2370000000003
17	0.0002842	0.000349281	2190.7319999999995	2260.71	2259.9919999999997
18	0.000349281	0.000428767	2445.9999999999995	2504.81	2500.5870000000004
19	0.000428767	0.000525848	2642.092	2625.14	2646.126
20	0.000525848	0.000644417	2705.6870000000004	2695.27	2695.1099999999997
21	0.000644417	0.000789232	2679.205000000001	2694.19	2684.314
22	0.000789232	0.000966102	2546.946	2528.3	2578.8179999999998
23	0.000966102	0.00118212	2233.883	2215.25	2231.0580000000004
24	0.00118212	0.00144596	1762.0979999999995	1754.47	1790.1219999999998
25	0.00144596	0.00176819	1361.7749999999996	1350.76	1395.2260000000003
26	0.00176819	0.00216175	1163.864	1170.08	1176.682
27	0.00216175	0.00264243	1246.2559999999999	1259.14	1172.8139999999999
28	0.00264243	0.0032295	1471.1200000000001	1259.14	1252.11
29	0.0032295	0.00394652	1790.0800000000002	1576.29	1512.4609999999998
30	0.00394652	0.00482225	1790.0800000000002	1576.29	1624.04
31	0.00482225	inf	1790.08	1576.29	1624.04
