time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.59863e-06	8751.97	6437.16	4853.31
1	2.59863e-06	5.77248e-06	8751.97	6437.16	4853.31
2	5.77248e-06	9.64884e-06	8751.97	2076.64	4853.31
3	9.64884e-06	1.43832e-05	14809.274000000003	1655.12	4853.31
4	1.43832e-05	2.01656e-05	19425.84	2468.58	4032.295000000001
5	2.01656e-05	2.72279e-05	19607.72	3873.72	3211.280000000001
6	2.72279e-05	3.58534e-05	14815.400000000001	4461.36	3793.481
7	3.58534e-05	4.63881e-05	8888.774	3642.36	3154.9700000000007
8	4.63881e-05	5.92547e-05	5008.0070000000005	2563.01	2447.8980000000006
9	5.92547e-05	7.49693e-05	2951.1530000000002	1869.56	1818.592
10	7.49693e-05	9.41624e-05	1973.5679999999998	1542.57	1512.9389999999999
11	9.41624e-05	0.000117604	1556.5	1397.92	1400.4039999999998
12	0.000117604	0.000146234	1401.2959999999998	1331.86	1389.0619999999997
13	0.000146234	0.000181201	1412.646	1382.81	1461.51
14	0.000181201	0.000223909	1558.0980000000002	1592.81	1637.6200000000001
15	0.000223909	0.000276069	1833.7520000000002	1877.21	1917.9019999999998
16	0.000276069	0.000339776	2116.5319999999997	2185.3	2234.81
17	0.000339776	0.000417583	2357.954	2447.45	2502.3020000000006
18	0.000417583	0.000512614	2545.954	2629.22	2689.058
19	0.000512614	0.000628679	2682.0139999999997	2721.26	2750.6220000000008
20	0.000628679	0.000770435	2741.18	2667.35	2703.5460000000007
21	0.000770435	0.000943569	2652.1450000000004	2576.14	2558.805
22	0.000943569	0.00115503	2364.73	2294.88	2274.701
23	0.00115503	0.00141329	1834.433	1811.44	1846.841
24	0.00141329	0.00172872	1299.82	1361.0	1377.9809999999998
25	0.00172872	0.00211396	1070.8119999999997	1122.91	1168.655
26	0.00211396	0.00258449	1027.6199999999997	1104.27	1160.628
27	0.00258449	0.00315916	2424.62	1351.37	1288.87
28	0.00315916	0.00386104	2424.62	1351.37	1343.6099999999997
29	0.00386104	0.00471827	2424.62	1114.57	1133.1255
30	0.00471827	0.00576526	2424.62	1114.57	922.641
31	0.00576526	inf	2424.62	1114.57	922.641
