left_time_boundary	im_N1	im_N2	m	M
0.0	3977.2613371544703	6963.236099666289	0.000598494629258919	0.21922438447603043
206.7416	3977.2613371544703	6963.236099666289	0.000598494629258919	0.4228840331282403
459.2456	3551.3541529476997	6295.36987067567	2.394420759246725e-83	0.4228840331282403
767.6416	2125.316801326476	6724.253698782036	3.071338724600392e-26	0.4228840331282403
1144.296	1487.357614543744	7864.815790918475	2.657045723715563e-37	0.4228840331282403
1604.3280000000002	1212.4069083585644	10162.763914744655	0.0001385408838116853	0.5060862244775477
2166.192	1319.355225964007	9704.195917219635	0.00016450616380616592	0.605907835113983
2852.4159999999997	1837.3542075485273	11583.819476450979	0.00013927417176671982	0.68796109820075
3690.536	3206.075272914929	12421.826468243182	7.71729407638042e-05	0.7335642178239785
4714.176	5578.672901963992	16098.219243552367	0.00011207979209052552	0.7986824413439813
5964.4	8737.061002072644	17892.67041406986	0.0001339032072462067	0.8662521895829034
7491.352000000001	12502.381354159856	16131.15404414369	0.00012065519579468867	0.9147217144408321
9356.320000000002	14474.046993290223	14897.712071418158	3.277967544032885e-05	0.9265509925330342
11634.080000000002	14610.030410477215	14283.28963305213	0.00011597040348598825	0.9614733341989417
14416.0	12104.212737653197	13477.24164705972	0.0001348788474821538	0.9845933336638172
17813.68	8611.156943292135	12294.579374990451	4.664031454317669e-05	0.989538434933736
21963.44	6200.814357218154	11538.691795853842	4.992625034318441e-05	0.9936932804710378
27031.84	4704.176034699909	11136.026992369656	5.458261569760371e-05	0.9967913014842545
33222.0	3814.737419287413	10661.233619265471	5.7078482579638696e-05	0.998646365646742
40782.40000000001	3596.326291186437	9156.457047636979	5.3298562122174346e-05	0.9994941505728467
50016.32	4460.478339649684	5962.203515904288	4.34428997150444e-05	0.9998101270990476
61294.16	4999.6116594225	4347.783389997087	3.2893924994634075e-05	0.9999232784576378
75068.32	5395.4408631944025	4925.736024334764	3.097168386249719e-05	0.9999729383744738
91891.20000000001	9005.949416247355	8583.80196446502	3.344341120774004e-05	0.9999931532110593
112438.40000000001	13884.521142468802	13927.244983247097	1.7146180767712964e-05	0.9999971042807166
137532.80000000002	18304.135483561622	18409.255803923235	7.812501347966366e-06	0.9999982062050586
168182.40000000002	19609.767809511497	19963.047085766415	5.865925206593057e-06	0.9999988437661306
205616.0	18571.672004370746	18724.558426890937	2.255520605325826e-06	0.999999059248961
251336.0	18571.672004370746	18724.558426890937	2.255520605325826e-06	0.9999992687305528
307176.0	16357.751489516806	16503.537417560143	1.6291823398013047e-07	0.9999992848016295
375376.0	16357.751489516806	16503.537417560143	1.6291823398013047e-07	0.999999303951507
458671.2	16357.751489516806	16503.537417560143	1.6291823398013047e-07	0.9999995554493839
