time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.5428e-06	4479.91	6253.25	5006.329999999999
1	2.5428e-06	5.64844e-06	4479.91	6253.25	5006.329999999999
2	5.64844e-06	9.44152e-06	4479.91	2092.44	5006.329999999999
3	9.44152e-06	1.40742e-05	7351.986000000001	1764.23	5006.329999999999
4	1.40742e-05	1.97323e-05	11660.1	2540.17	4287.595
5	1.97323e-05	2.66428e-05	13158.419999999998	3942.65	3568.86
6	2.66428e-05	3.5083e-05	11450.579999999998	4701.5	3811.167000000001
7	3.5083e-05	4.53914e-05	8565.065	4095.21	3290.1349999999993
8	4.53914e-05	5.79815e-05	5306.278	2885.48	2568.165999999999
9	5.79815e-05	7.33585e-05	3002.169999999999	1981.1	1832.0069999999998
10	7.33585e-05	9.21391e-05	1993.1340000000002	1572.65	1471.0799999999997
11	9.21391e-05	0.000115077	1611.14	1458.47	1383.3899999999996
12	0.000115077	0.000143092	1502.7700000000002	1408.78	1379.2900000000002
13	0.000143092	0.000177308	1505.2650000000003	1422.46	1430.008
14	0.000177308	0.000219097	1610.7359999999999	1570.76	1609.164
15	0.000219097	0.000270137	1849.3429999999996	1848.9	1904.69
16	0.000270137	0.000332475	2147.0460000000003	2194.9	2228.2360000000003
17	0.000332475	0.000408611	2411.582	2464.52	2495.545
18	0.000408611	0.000501599	2605.2080000000005	2628.36	2673.6369999999997
19	0.000501599	0.00061517	2713.3670000000006	2759.31	2737.482
20	0.00061517	0.00075388	2747.293	2719.1	2715.5499999999997
21	0.00075388	0.000923294	2651.339	2537.84	2587.598000000001
22	0.000923294	0.00113021	2366.31	2323.7	2315.0480000000007
23	0.00113021	0.00138292	1885.7430000000002	1901.43	1928.5020000000004
24	0.00138292	0.00169157	1367.6879999999999	1419.71	1443.5449999999998
25	0.00169157	0.00206854	1102.809	1158.57	1159.2910000000002
26	0.00206854	0.00252895	1133.9799999999998	1175.1	1136.246
27	0.00252895	0.00309128	1205.3099999999997	1394.15	1238.5269999999998
28	0.00309128	0.00377807	2357.553	1394.15	1391.7129999999997
29	0.00377807	0.00461689	2485.58	1297.78	1636.334
30	0.00461689	0.00564138	2485.58	1297.78	1983.56
31	0.00564138	inf	2485.58	1297.78	1983.56
