time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.17358e-06	3545.85	4826.97	6006.130000000002
1	2.17358e-06	4.82829e-06	3545.85	4826.97	6006.130000000002
2	4.82829e-06	8.07061e-06	3545.85	1249.87	6006.130000000002
3	8.07061e-06	1.20306e-05	3545.85	2513.13	6006.130000000002
4	1.20306e-05	1.68672e-05	15549.9	5642.22	7306.905999999999
5	1.68672e-05	2.27743e-05	16406.46	8885.47	8298.842999999999
6	2.27743e-05	2.99889e-05	15837.86	9769.56	9421.62
7	2.99889e-05	3.88006e-05	11279.300000000001	8268.82	7563.637999999999
8	3.88006e-05	4.95626e-05	6870.209999999998	5700.25	5500.989999999998
9	4.95626e-05	6.27068e-05	4433.045999999999	3558.02	3739.4369999999994
10	6.27068e-05	7.87605e-05	2808.605	2340.01	2364.755
11	7.87605e-05	9.83677e-05	1966.6669999999997	1767.79	1759.2030000000002
12	9.83677e-05	0.000122315	1564.4080000000001	1516.33	1502.923
13	0.000122315	0.000151563	1393.842	1416.73	1422.2489999999998
14	0.000151563	0.000187285	1427.7140000000002	1473.04	1489.77
15	0.000187285	0.000230914	1601.8929999999998	1668.67	1681.0049999999999
16	0.000230914	0.0002842	1903.5949999999996	1946.14	1976.2370000000003
17	0.0002842	0.000349281	2190.7319999999995	2230.68	2259.9919999999997
18	0.000349281	0.000428767	2445.9999999999995	2463.21	2500.5950000000003
19	0.000428767	0.000525848	2642.1019999999994	2616.43	2646.1290000000004
20	0.000525848	0.000644417	2705.6820000000007	2669.2	2695.115
21	0.000644417	0.000789232	2679.1850000000004	2705.35	2684.314
22	0.000789232	0.000966102	2546.96	2582.11	2578.8100000000004
23	0.000966102	0.00118212	2233.8990000000003	2231.61	2231.0600000000004
24	0.00118212	0.00144596	1762.0839999999998	1720.76	1790.128
25	0.00144596	0.00176819	1361.7749999999996	1346.01	1395.2320000000002
26	0.00176819	0.00216175	1163.864	1171.16	1176.684
27	0.00216175	0.00264243	1246.2559999999999	1240.96	1172.806
28	0.00264243	0.0032295	1471.124	1240.96	1252.11
29	0.0032295	0.00394652	1790.09	1596.51	1512.4679999999998
30	0.00394652	0.00482225	1790.09	1596.51	1624.05
31	0.00482225	inf	1790.09	1596.51	1624.05
