time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.65644e-06	4601.69	6676.22	5214.15
1	2.65644e-06	5.90089e-06	4601.69	6676.22	5214.15
2	5.90089e-06	9.86349e-06	4601.69	2173.13	5214.15
3	9.86349e-06	1.47032e-05	8075.195	1622.69	5214.15
4	1.47032e-05	2.06142e-05	11707.210000000001	2006.63	3692.584999999999
5	2.06142e-05	2.78336e-05	13133.799999999997	2907.65	2171.0200000000004
6	2.78336e-05	3.66509e-05	11081.879999999996	3450.21	2245.297
7	3.66509e-05	4.742e-05	7701.657999999998	2973.31	2072.355
8	4.742e-05	6.05729e-05	4717.054000000001	2198.46	1765.88
9	6.05729e-05	7.66371e-05	2736.9739999999997	1681.91	1460.907
10	7.66371e-05	9.6257e-05	1894.2039999999997	1441.09	1347.03
11	9.6257e-05	0.00012022	1576.3029999999999	1358.19	1336.1899999999998
12	0.00012022	0.000149487	1492.402	1366.96	1340.2700000000002
13	0.000149487	0.000185232	1511.1640000000004	1464.33	1450.8309999999997
14	0.000185232	0.00022889	1656.6240000000003	1661.92	1676.8060000000003
15	0.00022889	0.000282211	1922.925	1938.03	1969.9030000000005
16	0.000282211	0.000347334	2196.81	2240.84	2279.544
17	0.000347334	0.000426873	2452.794	2502.6	2565.096
18	0.000426873	0.000524017	2639.6140000000005	2670.31	2722.0220000000004
19	0.000524017	0.000642664	2740.9709999999995	2723.56	2768.33
20	0.000642664	0.000787574	2742.559	2686.38	2698.939999999999
21	0.000787574	0.000964559	2607.7950000000005	2569.4	2541.5679999999998
22	0.000964559	0.00118072	2290.7439999999997	2263.35	2229.196
23	0.00118072	0.00144473	1767.8549999999998	1758.74	1768.9599999999996
24	0.00144473	0.00176717	1286.4099999999999	1322.39	1351.137
25	0.00176717	0.00216099	1122.6640000000002	1129.8	1153.152
26	0.00216099	0.00264198	1219.92	1166.47	1163.9099999999999
27	0.00264198	0.00322944	1448.318	1350.44	1280.258
28	0.00322944	0.00394693	2244.9499999999994	1350.44	1378.0199999999998
29	0.00394693	0.00482323	2244.9499999999994	1374.45	1316.964
30	0.00482323	0.00589351	2244.9499999999994	1374.45	1225.38
31	0.00589351	inf	2244.95	1374.45	1225.38
