time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.59863e-06	8752.09	6435.89	4853.29
1	2.59863e-06	5.77248e-06	8752.09	6435.89	4853.29
2	5.77248e-06	9.64884e-06	8752.09	2073.46	4853.29
3	9.64884e-06	1.43832e-05	14809.378000000004	1669.58	4853.29
4	1.43832e-05	2.01656e-05	19425.88	2466.13	4032.264999999999
5	2.01656e-05	2.72279e-05	19607.64	3860.1	3211.2399999999993
6	2.72279e-05	3.58534e-05	14815.29	4455.03	3793.5129999999995
7	3.58534e-05	4.63881e-05	8888.838	3646.55	3154.9919999999997
8	4.63881e-05	5.92547e-05	5007.9839999999995	2573.19	2447.902
9	5.92547e-05	7.49693e-05	2951.1410000000005	1884.25	1818.5860000000002
10	7.49693e-05	9.41624e-05	1973.5819999999999	1533.9	1512.9470000000001
11	9.41624e-05	0.000117604	1556.5	1382.82	1400.396
12	0.000117604	0.000146234	1401.2879999999996	1329.21	1389.071
13	0.000146234	0.000181201	1412.6399999999999	1399.84	1461.512
14	0.000181201	0.000223909	1558.1070000000004	1581.45	1637.6329999999998
15	0.000223909	0.000276069	1833.7359999999999	1864.7	1917.918
16	0.000276069	0.000339776	2116.536	2198.71	2234.81
17	0.000339776	0.000417583	2357.964	2488.34	2502.2980000000002
18	0.000417583	0.000512614	2545.956	2604.58	2689.0660000000003
19	0.000512614	0.000628679	2681.96	2664.0	2750.615
20	0.000628679	0.000770435	2741.194	2715.05	2703.543
21	0.000770435	0.000943569	2652.1499999999996	2569.55	2558.795
22	0.000943569	0.00115503	2364.726	2305.09	2274.7049999999995
23	0.00115503	0.00141329	1834.432	1821.11	1846.8509999999997
24	0.00141329	0.00172872	1299.824	1342.73	1377.9809999999998
25	0.00172872	0.00211396	1070.8220000000001	1122.0	1168.65
26	0.00211396	0.00258449	1027.63	1103.23	1160.632
27	0.00258449	0.00315916	2424.62	1351.69	1288.8690000000001
28	0.00315916	0.00386104	2424.62	1351.69	1343.5899999999995
29	0.00386104	0.00471827	2424.62	1116.81	1133.1194999999998
30	0.00471827	0.00576526	2424.62	1116.81	922.649
31	0.00576526	inf	2424.62	1116.81	922.649
