time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.61159e-06	9084.79	6391.64	5497.77
1	2.61159e-06	5.80125e-06	9084.79	6391.64	5497.77
2	5.80125e-06	9.69694e-06	9084.79	2009.8	5497.77
3	9.69694e-06	1.44549e-05	15546.439000000004	1859.38	5497.77
4	1.44549e-05	2.02661e-05	19072.519999999997	2424.62	4561.345000000001
5	2.02661e-05	2.73636e-05	19395.519999999997	3430.52	3624.920000000001
6	2.73636e-05	3.60321e-05	15120.640000000003	4182.22	3880.5920000000006
7	3.60321e-05	4.66193e-05	9131.225	3721.86	3141.390000000001
8	4.66193e-05	5.95501e-05	5026.062999999998	2643.72	2309.6060000000007
9	5.95501e-05	7.5343e-05	2938.4539999999997	1874.15	1763.2719999999997
10	7.5343e-05	9.46317e-05	1970.632	1511.72	1487.6549999999997
11	9.46317e-05	0.00011819	1555.1999999999996	1355.68	1387.7710000000002
12	0.00011819	0.000146963	1395.392	1317.35	1347.7740000000001
13	0.000146963	0.000182104	1408.988	1390.09	1423.918
14	0.000182104	0.000225025	1573.1089999999997	1576.61	1629.5480000000002
15	0.000225025	0.000277445	1836.184	1859.55	1917.954
16	0.000277445	0.000341469	2126.876	2177.48	2230.21
17	0.000341469	0.000419665	2369.2039999999997	2451.71	2525.9790000000003
18	0.000419665	0.000515169	2550.992	2631.94	2695.428
19	0.000515169	0.000631812	2678.521	2709.39	2744.1379999999995
20	0.000631812	0.000774275	2714.9139999999998	2696.98	2673.8179999999993
21	0.000774275	0.000948272	2616.9460000000004	2584.03	2528.64
22	0.000948272	0.00116078	2336.1219999999994	2292.37	2266.205
23	0.00116078	0.00142033	1822.7489999999998	1810.95	1824.484
24	0.00142033	0.00173733	1347.116	1346.63	1380.6379999999997
25	0.00173733	0.0021245	1141.694	1100.19	1143.5200000000002
26	0.0021245	0.00259737	1110.49	1101.03	1117.0600000000002
27	0.00259737	0.00317491	1686.35	1476.86	1264.426
28	0.00317491	0.00388028	1686.35	1476.86	1368.0999999999997
29	0.00388028	0.00474179	1686.35	1324.31	1736.2900000000002
30	0.00474179	0.00579399	1686.35	1324.31	2104.4800000000005
31	0.00579399	inf	1686.35	1324.31	2104.48
