time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.74355e-06	3531.550000000001	6907.65	7565.510000000002
1	2.74355e-06	6.09437e-06	3531.550000000001	6907.65	7565.510000000002
2	6.09437e-06	1.01869e-05	3531.550000000001	3054.91	7565.510000000002
3	1.01869e-05	1.51853e-05	10937.86	1850.75	7565.510000000002
4	1.51853e-05	2.12901e-05	16206.57	1714.47	4458.035000000002
5	2.12901e-05	2.87462e-05	16421.08	2067.87	3064.9
6	2.87462e-05	3.78527e-05	11397.099999999999	2327.07	2819.4599999999996
7	3.78527e-05	4.89749e-05	7384.378	2112.47	2246.3879999999995
8	4.89749e-05	6.2559e-05	4450.866	1741.64	1888.188
9	6.2559e-05	7.91499e-05	2810.222	1502.2	1621.345
10	7.91499e-05	9.94132e-05	1965.7569999999996	1389.26	1443.3940000000002
11	9.94132e-05	0.000124162	1516.5229999999997	1341.78	1358.4600000000003
12	0.000124162	0.000154388	1399.7260000000003	1362.82	1388.6460000000002
13	0.000154388	0.000191306	1447.6499999999999	1468.38	1529.5550000000003
14	0.000191306	0.000236395	1657.41	1676.73	1764.7300000000002
15	0.000236395	0.000291464	1943.3739999999998	1971.76	2052.7780000000002
16	0.000291464	0.000358723	2255.078	2286.26	2342.466
17	0.000358723	0.000440869	2495.218	2538.22	2590.5129999999995
18	0.000440869	0.000541199	2666.966	2677.31	2719.205
19	0.000541199	0.000663736	2730.1700000000005	2711.67	2727.458
20	0.000663736	0.000813397	2703.62	2667.83	2680.6040000000003
21	0.000813397	0.000996186	2536.343	2515.01	2553.0519999999997
22	0.000996186	0.00121943	2163.409	2177.53	2157.206
23	0.00121943	0.0014921	1701.7650000000003	1701.43	1659.3340000000003
24	0.0014921	0.00182512	1315.175	1299.17	1262.77
25	0.00182512	0.00223185	1148.995	1132.78	1086.1940000000002
26	0.00223185	0.00272861	1237.43	1211.09	1173.9639999999997
27	0.00272861	0.00333533	1517.6450000000002	1501.0	1587.756
28	0.00333533	0.00407634	1797.8600000000004	1501.0	1961.82
29	0.00407634	0.00498138	1797.8600000000004	771.269	686.9096000000002
30	0.00498138	0.00608675	1797.8600000000004	771.269	368.18199999999996
31	0.00608675	inf	1797.86	771.269	368.182
