time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.58516e-06	8713.25	6175.74	5027.53
1	2.58516e-06	5.74255e-06	8713.25	6175.74	5027.53
2	5.74255e-06	9.59883e-06	8713.25	1892.71	5027.53
3	9.59883e-06	1.43087e-05	14904.57	1837.79	5027.53
4	1.43087e-05	2.00611e-05	19849.660000000003	2669.52	4126.725
5	2.00611e-05	2.70867e-05	20081.46	3969.74	3225.9200000000005
6	2.70867e-05	3.56675e-05	15008.940000000004	4412.81	3586.7299999999996
7	3.56675e-05	4.61476e-05	9364.392000000002	3623.63	3206.0800000000004
8	4.61476e-05	5.89475e-05	4944.226000000001	2649.41	2542.2980000000002
9	5.89475e-05	7.45807e-05	2935.9750000000004	1935.12	1884.322
10	7.45807e-05	9.36742e-05	1987.7740000000001	1565.1	1503.3579999999997
11	9.36742e-05	0.000116994	1572.0550000000003	1404.29	1344.581
12	0.000116994	0.000145476	1410.3880000000001	1360.8	1336.6680000000003
13	0.000145476	0.000180262	1415.8699999999997	1412.48	1420.5529999999999
14	0.000180262	0.000222748	1557.9049999999995	1576.13	1620.6539999999998
15	0.000222748	0.000274638	1835.3400000000001	1885.61	1907.5090000000005
16	0.000274638	0.000338014	2121.764	2191.11	2245.7750000000005
17	0.000338014	0.000415419	2346.44	2411.44	2512.434
18	0.000415419	0.000509956	2532.6960000000004	2596.74	2696.466
19	0.000509956	0.00062542	2670.9810000000007	2747.99	2775.2
20	0.00062542	0.000766441	2732.578	2768.26	2718.400999999999
21	0.000766441	0.000938677	2665.8500000000004	2525.58	2579.1919999999996
22	0.000938677	0.00114904	2391.929	2267.83	2289.716
23	0.00114904	0.00140596	1846.6640000000004	1852.79	1858.2920000000004
24	0.00140596	0.00171976	1321.177	1401.69	1383.8719999999998
25	0.00171976	0.00210301	1093.0800000000002	1193.61	1185.472
26	0.00210301	0.00257109	1059.03	1182.26	1188.916
27	0.00257109	0.00314278	2245.662	1532.39	1304.124
28	0.00314278	0.00384102	2377.51	1532.39	1351.0999999999997
29	0.00384102	0.00469381	2377.51	634.061	1091.5739999999998
30	0.00469381	0.00573537	2377.51	634.061	702.2849999999999
31	0.00573537	inf	2377.51	634.061	702.285
