time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.23703e-06	8911.6	5108.83	5437.290000000002
1	2.23703e-06	4.96922e-06	8911.6	5108.83	5437.290000000002
2	4.96922e-06	8.30618e-06	8911.6	1441.29	5437.290000000002
3	8.30618e-06	1.23818e-05	12437.550000000001	2689.49	5437.290000000002
4	1.23818e-05	1.73595e-05	16457.31	5082.38	8116.9879999999985
5	1.73595e-05	2.3439e-05	20901.6	7870.95	9314.19
6	2.3439e-05	3.08643e-05	17098.199999999997	9159.16	9509.23
7	3.08643e-05	3.99331e-05	12212.190000000002	7833.97	7203.598
8	3.99331e-05	5.10092e-05	7086.502999999999	5133.67	4975.534000000001
9	5.10092e-05	6.45371e-05	4225.424	3197.24	3142.6949999999997
10	6.45371e-05	8.10594e-05	2477.8590000000004	2073.67	2174.9039999999995
11	8.10594e-05	0.000101239	1811.7770000000003	1571.33	1714.0359999999998
12	0.000101239	0.000125885	1480.5919999999996	1431.6	1507.6399999999996
13	0.000125885	0.000155987	1373.4650000000004	1404.32	1443.4100000000003
14	0.000155987	0.000192751	1449.852	1452.57	1525.5739999999996
15	0.000192751	0.000237653	1629.16	1643.24	1730.7680000000003
16	0.000237653	0.000292495	1899.1600000000003	1963.96	2008.1460000000006
17	0.000292495	0.000359475	2176.377	2329.34	2309.444
18	0.000359475	0.000441282	2388.7619999999997	2504.2	2543.3
19	0.000441282	0.000541196	2589.8260000000005	2599.01	2672.4719999999998
20	0.000541196	0.000663227	2689.322	2647.63	2712.972
21	0.000663227	0.000812268	2690.7319999999995	2634.04	2685.264
22	0.000812268	0.0009943	2556.3759999999997	2518.74	2558.3499999999995
23	0.0009943	0.00121662	2164.6440000000002	2154.95	2185.45
24	0.00121662	0.00148816	1694.0080000000005	1645.76	1700.602
25	0.00148816	0.0018198	1314.2439999999997	1310.7	1330.56
26	0.0018198	0.00222485	1156.2959999999998	1137.43	1188.209
27	0.00222485	0.00271955	1245.278	1262.62	1467.43
28	0.00271955	0.00332376	1660.1500000000003	1262.62	1777.4800000000002
29	0.00332376	0.00406171	1660.1500000000003	1357.58	833.7896
30	0.00406171	0.004963	1660.1500000000003	1357.58	597.867
31	0.004963	inf	1660.15	1357.58	597.867
