time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.65754e-06	3528.580000000001	6453.54	5213.649999999999
1	2.65754e-06	5.90331e-06	3528.580000000001	6453.54	5213.649999999999
2	5.90331e-06	9.86754e-06	3528.580000000001	2125.16	5213.649999999999
3	9.86754e-06	1.47092e-05	11030.632000000001	1671.34	5213.649999999999
4	1.47092e-05	2.06227e-05	16239.2	2201.17	3685.0650000000005
5	2.06227e-05	2.7845e-05	17067.999999999996	3096.82	2156.4799999999996
6	2.7845e-05	3.6666e-05	11888.140000000001	3336.28	2245.2290000000003
7	3.6666e-05	4.74395e-05	7801.664000000001	2871.53	2076.905
8	4.74395e-05	6.05978e-05	4740.754000000001	2206.36	1773.6860000000001
9	6.05978e-05	7.66686e-05	3128.790000000001	1737.58	1468.752
10	7.66686e-05	9.62966e-05	2048.2519999999995	1522.58	1350.0600000000002
11	9.62966e-05	0.000120269	1600.5260000000003	1380.58	1331.2699999999998
12	0.000120269	0.000149548	1406.8079999999998	1345.97	1339.03
13	0.000149548	0.000185308	1431.474	1443.3	1453.426
14	0.000185308	0.000228984	1607.6519999999998	1615.13	1680.218
15	0.000228984	0.000282327	1912.3300000000004	1910.22	1972.7190000000003
16	0.000282327	0.000347477	2204.508	2201.01	2282.244
17	0.000347477	0.000427048	2466.7279999999996	2492.06	2567.424
18	0.000427048	0.000524232	2645.3349999999996	2597.35	2721.621
19	0.000524232	0.000642928	2734.642	2747.52	2764.38
20	0.000642928	0.000787897	2718.9549999999995	2726.2	2696.5119999999997
21	0.000787897	0.000964955	2595.279	2590.5	2543.1640000000007
22	0.000964955	0.0011812	2263.878	2222.37	2235.3160000000003
23	0.0011812	0.00144532	1767.7440000000001	1737.85	1775.056
24	0.00144532	0.0017679	1354.4450000000002	1304.8	1348.0290000000002
25	0.0017679	0.00216188	1132.9319999999998	1133.08	1144.778
26	0.00216188	0.00264307	1166.8979999999997	1179.0	1162.73
27	0.00264307	0.00323077	1655.6540000000002	1347.91	1293.746
28	0.00323077	0.00394855	2377.28	1347.91	1386.14
29	0.00394855	0.00482522	2377.28	1193.91	1207.4128
30	0.00482522	0.00589593	2377.28	1193.91	939.3219999999998
31	0.00589593	inf	2377.28	1193.91	939.322
