time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.55036e-06	3522.28	6118.68	4844.989999999999
1	2.55036e-06	5.66525e-06	3522.28	6118.68	4844.989999999999
2	5.66525e-06	9.46961e-06	3522.28	1863.09	4844.989999999999
3	9.46961e-06	1.41161e-05	9774.69	1941.42	4844.989999999999
4	1.41161e-05	1.9791e-05	16027.099999999999	2923.51	4040.4450000000006
5	1.9791e-05	2.67221e-05	16837.7	4051.05	3235.900000000001
6	2.67221e-05	3.51874e-05	12368.659999999996	4461.73	3788.6619999999994
7	3.51874e-05	4.55264e-05	8226.994	3885.88	3265.665
8	4.55264e-05	5.8154e-05	5296.204	2888.3	2445.5370000000003
9	5.8154e-05	7.35768e-05	3286.9480000000012	2020.63	1859.0710000000004
10	7.35768e-05	9.24133e-05	2206.0	1609.27	1530.8500000000001
11	9.24133e-05	0.000115419	1638.6450000000004	1412.5	1402.31
12	0.000115419	0.000143518	1433.3319999999999	1350.5	1382.5399999999997
13	0.000143518	0.000177835	1398.994	1410.93	1449.7449999999997
14	0.000177835	0.000219749	1543.0330000000001	1600.07	1618.38
15	0.000219749	0.000270941	1855.194	1893.63	1893.3349999999998
16	0.000270941	0.000333464	2154.138	2220.87	2213.398
17	0.000333464	0.000409826	2424.444	2476.89	2509.7079999999996
18	0.000409826	0.000503092	2618.224	2654.36	2680.254
19	0.000503092	0.000617001	2720.2690000000002	2702.31	2752.0380000000005
20	0.000617001	0.000756124	2723.566	2676.6	2712.39
21	0.000756124	0.000926042	2614.37	2586.24	2582.6859999999997
22	0.000926042	0.00113357	2348.969	2309.49	2314.084
23	0.00113357	0.00138704	1874.5780000000004	1901.11	1894.5359999999998
24	0.00138704	0.00169661	1407.9420000000005	1421.66	1445.302
25	0.00169661	0.0020747	1180.9099999999999	1183.71	1184.616
26	0.0020747	0.00253648	1206.8649999999998	1173.35	1170.1560000000002
27	0.00253648	0.00310048	1280.02	1419.07	1311.1
28	0.00310048	0.00378932	1666.93	1419.07	1459.9199999999998
29	0.00378932	0.00463063	1666.93	773.545	1165.0212
30	0.00463063	0.00565817	1666.93	773.545	722.6729999999999
31	0.00565817	inf	1666.93	773.545	722.673
