time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.54345e-06	3558.3600000000006	6163.12	5051.930000000001
1	2.54345e-06	5.6499e-06	3558.3600000000006	6163.12	5051.930000000001
2	5.6499e-06	9.44395e-06	3558.3600000000006	1797.88	5051.930000000001
3	9.44395e-06	1.40778e-05	8459.576	1712.36	5051.930000000001
4	1.40778e-05	1.97374e-05	15811.399999999996	2567.88	4283.74
5	1.97374e-05	2.66497e-05	16826.299999999996	4017.13	3515.5499999999993
6	2.66497e-05	3.5092e-05	12401.819999999998	4812.43	3776.6220000000008
7	3.5092e-05	4.54031e-05	8224.03	4012.16	3276.459999999999
8	4.54031e-05	5.79964e-05	5275.006	2840.74	2573.6240000000003
9	5.79964e-05	7.33773e-05	3277.6400000000003	2004.55	1838.415
10	7.33773e-05	9.21628e-05	2206.594	1635.78	1473.5100000000002
11	9.21628e-05	0.000115106	1675.4199999999998	1453.66	1382.5600000000002
12	0.000115106	0.000143129	1431.561	1368.18	1379.81
13	0.000143129	0.000177353	1397.974	1420.46	1432.7649999999994
14	0.000177353	0.000219154	1542.574	1608.29	1610.9740000000002
15	0.000219154	0.000270207	1826.3299999999997	1863.61	1903.837
16	0.000270207	0.00033256	2153.982	2162.56	2224.608
17	0.00033256	0.000408716	2426.1839999999997	2437.47	2489.3550000000005
18	0.000408716	0.000501728	2607.450999999999	2636.1	2665.9919999999997
19	0.000501728	0.000615329	2721.331	2727.58	2732.934
20	0.000615329	0.000754075	2717.104	2707.28	2719.5940000000005
21	0.000754075	0.000923532	2607.69	2588.66	2592.726
22	0.000923532	0.0011305	2351.941	2354.18	2313.2279999999996
23	0.0011305	0.00138328	1886.3719999999994	1844.5	1919.9279999999994
24	0.00138328	0.00169201	1413.8719999999998	1390.67	1434.968
25	0.00169201	0.00206907	1175.9449999999997	1184.89	1156.8380000000002
26	0.00206907	0.00252961	1198.432	1176.07	1136.6860000000001
27	0.00252961	0.00309208	1299.376	1367.12	1239.7939999999999
28	0.00309208	0.00377905	1934.7399999999996	1367.12	1402.0779999999997
29	0.00377905	0.00461808	1934.7399999999996	1279.87	1418.862
30	0.00461808	0.00564283	1934.7399999999996	1279.87	1420.4400000000003
31	0.00564283	inf	1934.74	1279.87	1420.44
