time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.50949e-06	4407.579999999999	6455.23	5805.49
1	2.50949e-06	5.57445e-06	4407.579999999999	6455.23	5805.49
2	5.57445e-06	9.31784e-06	4407.579999999999	1653.86	5805.49
3	9.31784e-06	1.38898e-05	6634.275999999999	1469.13	5805.49
4	1.38898e-05	1.94738e-05	11829.9	2347.06	4570.972
5	1.94738e-05	2.62938e-05	12963.99	4002.12	3747.959999999999
6	2.62938e-05	3.46234e-05	11509.48	5130.45	4890.74
7	3.46234e-05	4.47968e-05	8455.45	4515.24	4143.32
8	4.47968e-05	5.7222e-05	5290.963999999999	3199.67	3121.864
9	5.7222e-05	7.23975e-05	3007.3400000000006	2231.44	2208.966
10	7.23975e-05	9.09322e-05	2000.3780000000002	1701.01	1669.0320000000002
11	9.09322e-05	0.000113569	1632.8460000000005	1472.07	1415.529
12	0.000113569	0.000141217	1511.54	1392.63	1366.4640000000002
13	0.000141217	0.000174985	1506.4600000000005	1425.31	1449.1579999999997
14	0.000174985	0.000216228	1599.889	1589.1	1634.6380000000001
15	0.000216228	0.000266599	1800.1219999999996	1852.74	1896.934
16	0.000266599	0.00032812	2139.8280000000004	2164.37	2188.3899999999994
17	0.00032812	0.000403258	2383.8920000000003	2446.71	2461.6089999999995
18	0.000403258	0.000495028	2586.035	2643.53	2631.6279999999997
19	0.000495028	0.000607112	2715.7279999999996	2735.05	2720.574
20	0.000607112	0.000744005	2756.8999999999996	2719.56	2695.628999999999
21	0.000744005	0.0009112	2650.4609999999993	2594.17	2592.8899999999994
22	0.0009112	0.0011154	2347.625	2313.91	2361.1409999999996
23	0.0011154	0.00136481	1867.57	1865.45	1916.3689999999997
24	0.00136481	0.00166941	1367.5559999999996	1410.66	1445.056
25	0.00166941	0.00204145	1120.0289999999998	1161.62	1188.1799999999998
26	0.00204145	0.00249583	1170.1399999999999	1190.71	1141.297
27	0.00249583	0.00305079	1251.9399999999998	1639.48	1286.2849999999999
28	0.00305079	0.00372859	2504.0559999999996	1639.48	1492.7600000000004
29	0.00372859	0.00455641	2643.1800000000003	715.105	1310.3799999999999
30	0.00455641	0.00556748	2643.1800000000003	715.105	1127.9999999999998
31	0.00556748	inf	2643.18	715.105	1128.0
