time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.54848e-06	4479.02	6069.65	4869.73
1	2.54848e-06	5.66106e-06	4479.02	6069.65	4869.73
2	5.66106e-06	9.46261e-06	4479.02	1887.43	4869.73
3	9.46261e-06	1.41056e-05	7249.652	1823.51	4869.73
4	1.41056e-05	1.97764e-05	11405.599999999997	2736.42	4051.924999999999
5	1.97764e-05	2.67023e-05	12991.490000000002	4043.07	3234.1199999999994
6	2.67023e-05	3.51613e-05	11363.659999999998	4610.5	3763.0769999999998
7	3.51613e-05	4.54927e-05	8518.814999999999	3962.78	3257.0149999999994
8	4.54927e-05	5.8111e-05	4987.785	2840.17	2456.745999999999
9	5.8111e-05	7.35223e-05	2992.9879999999994	2006.81	1870.15
10	7.35223e-05	9.23449e-05	1991.27	1571.7	1534.9
11	9.23449e-05	0.000115334	1612.5049999999999	1426.61	1405.3500000000001
12	0.000115334	0.000143411	1504.2799999999997	1368.01	1382.0900000000004
13	0.000143411	0.000177704	1503.6910000000003	1413.8	1446.8700000000001
14	0.000177704	0.000219587	1605.35	1590.13	1616.5639999999996
15	0.000219587	0.000270741	1843.095	1855.8	1894.2520000000002
16	0.000270741	0.000333217	2144.2919999999995	2181.84	2214.1200000000003
17	0.000333217	0.000409523	2414.728	2475.5	2505.21
18	0.000409523	0.000502719	2610.4120000000003	2674.62	2673.2830000000004
19	0.000502719	0.000616544	2721.112	2694.11	2743.9680000000003
20	0.000616544	0.000755564	2742.6199999999994	2676.63	2713.0320000000006
21	0.000755564	0.000925356	2643.7349999999997	2584.37	2590.34
22	0.000925356	0.00113273	2358.215	2331.56	2327.1679999999997
23	0.00113273	0.00138601	1880.7409999999995	1906.68	1903.2199999999996
24	0.00138601	0.00169535	1369.884	1395.29	1447.167
25	0.00169535	0.00207316	1116.562	1163.52	1187.764
26	0.00207316	0.0025346	1174.942	1222.1	1179.2920000000001
27	0.0025346	0.00309818	1230.57	1362.35	1316.1919999999998
28	0.00309818	0.00378651	2385.53	1362.35	1378.95
29	0.00378651	0.0046272	2385.53	1020.69	1186.6636
30	0.0046272	0.00565398	2385.53	1020.69	898.234
31	0.00565398	inf	2385.53	1020.69	898.234
