left_time_boundary	im_N1	im_N2	m	M
0.0	7586.343878641074	6485.945575066863	0.0009047875486071442	0.3106014460851777
205.5376	7586.343878641074	6485.945575066863	0.0009047875486071442	0.5622905188075626
456.57120000000003	6510.971043788902	5521.443697432741	1.6016951102253507e-33	0.5622905188075626
763.1704	3985.5256039042	5853.659083362789	2.8436101365190504e-33	0.5622905188075626
1137.632	2354.0136451837616	6735.863513490669	2.73802274388516e-59	0.5622905188075626
1594.9840000000002	1796.9541601777864	7865.948855964375	0.00010772101955566806	0.611920115683273
2153.576	1736.395129623496	8554.510607299457	0.00018629279002346886	0.6990258498731697
2835.8	2165.5184418782446	9780.592953867079	0.00010615396171693468	0.7478255961357666
3669.04	3364.170602681031	10894.737584231412	5.991358261565936e-05	0.7767761192371326
4686.72	5685.275236583347	14904.1038729112	0.0001359216434424962	0.8407796271995289
5929.664000000001	8803.223110963701	16362.715875157479	0.00010511903575420893	0.8842843291100673
7447.72	11745.872619985634	16385.866212447007	0.00011813326034346482	0.9253306583767045
9301.84	13676.189928457932	15571.251684035	0.00018674759204788123	0.9679499990382
11566.320000000002	13157.44742858266	14484.77773252417	8.35772927112758e-05	0.979813761304227
14332.0	11024.918551408788	13375.698606390817	5.818537008230141e-05	0.9863749492004761
17709.920000000002	8158.92071528394	12495.706240555946	5.133850746119268e-05	0.9910799123196078
21835.52	5767.693361098675	11947.035443446957	5.2360903674927443e-05	0.9947374002401761
26874.4	4446.11368852705	11819.298819033835	5.8527636175549086e-05	0.9974393829088527
33028.56	3621.1086496794037	11525.855488955294	6.097099997961304e-05	0.9989760238989371
40544.880000000005	3113.4661067742386	10440.96606689002	5.856568880855674e-05	0.9996506187688181
49725.04	3615.487878446552	7062.582379344047	4.705763949690802e-05	0.9998783758390675
60937.12	4835.929410406432	4863.796756334955	3.9155435880943915e-05	0.9999583811650244
74631.04000000001	5834.116899750764	5450.9761427653475	4.0529861777958345e-05	0.9999892722676755
91356.00000000001	8434.729428521565	8128.897958285831	3.834055908706328e-05	0.9999977600542264
111783.20000000001	13399.22434641523	13218.083638629054	2.450659237586256e-05	0.999999340562768
136732.0	17213.189765609884	17198.510243537243	1.3088640492562965e-05	0.9999997029995576
167203.2	17628.442838072355	17882.28244029859	1.006922823218491e-05	0.9999998596306808
204418.4	16534.647248083646	16601.809006574742	3.893972258714707e-06	0.9999999014773148
249872.00000000003	16534.647248083646	16601.809006574742	3.893972258714707e-06	0.9999999360600884
305386.4	15943.298705056783	16069.34326167411	2.7858103481001437e-07	0.999999938430514
373189.6	15943.298705056783	16069.34326167411	2.7858103481001437e-07	0.9999999412067192
456000.00000000006	15943.298705056783	16069.34326167411	2.7858103481001437e-07	0.9999999725647176
