left_time_boundary	im_N1	im_N2	m	M
0.0	9684.65847363042	6075.660576002017	0.0007582404942898444	0.26708870010760866
204.9024	9684.65847363042	6075.660576002017	0.0007582404942898444	0.4985444319330842
455.1592	8452.903122206826	5202.257785022232	4.098463493547771e-32	0.4985444319330842
760.8112	3073.554620372898	5663.543280848758	2.8633643028468803e-64	0.4985444319330842
1134.1200000000001	1722.9727267349906	6980.130499078757	9.371685814895098e-37	0.4985444319330842
1590.056	1392.9349539647637	9051.029403823404	0.00011781106712633073	0.5602064020710467
2146.92	1567.165989441328	8853.523934967223	0.0002043973577829355	0.6669555184506769
2827.04	2075.3573821452446	10454.844835359017	0.00013473225930459246	0.7337484378064911
3657.704	3081.3288988943063	11686.67131585503	3.8051942930908185e-05	0.7535320262062624
4672.232000000001	4823.418454333551	14802.823434527427	4.036264708708506e-05	0.7769924400126098
5911.328	7149.136758136565	17712.65392705585	7.517592290213165e-05	0.8223761699097356
7424.696000000001	11325.230424996358	17313.610730514214	0.00018276159301284085	0.9096170708941302
9273.04	15321.485656540803	15514.732352569421	0.0007780394764160669	0.9973055986269922
11530.56	14065.97273951402	14355.30853464018	1.5820719892310397e-05	0.9975306948181178
14287.68	11273.041365791125	13204.659483596553	4.715900751810575e-05	0.9982026398480094
17655.2	8171.682895183203	12124.216112876862	4.3098990278606675e-05	0.998739136181991
21768.08	6028.991519035813	11300.901607596861	4.766201965712056e-05	0.9992188863790604
26791.28	4598.202937620556	10705.466561663568	5.306527665662361e-05	0.9995926808867068
32926.4	3724.4376722062952	10347.320236774523	5.5232798381714305e-05	0.9998219870802177
40419.6	3546.9428621285897	8673.832415774827	5.155350881997651e-05	0.9999307132493567
49571.28	4205.933734917111	5928.5858911691	4.200259907519848e-05	0.9999729067690274
60748.80000000001	4981.562518274718	4680.728916221018	3.7728106345902e-05	0.9999903284177529
74400.32	5764.709462911843	5518.919124663516	3.901005033067555e-05	0.9999973664284297
91073.6	8364.463402833984	8178.375546406642	3.604830284184226e-05	0.9999993933688551
111437.60000000002	13508.103080511053	13395.523160896348	2.0728610869629852e-05	0.9999997836717526
136309.6	17870.0300249509	17866.84942683709	1.0258507220122702e-05	0.999999884004004
166686.4	18865.890296342044	19122.79852634773	8.10041016940392e-06	0.9999999364068831
203786.4	17028.920996635417	17088.785227242035	3.006613864855264e-06	0.999999951574611
249100.00000000003	17028.920996635417	17088.785227242035	3.006613864855264e-06	0.9999999652827115
304442.4	16216.907767734021	16312.690855850495	2.3662553327695343e-07	0.9999999663756991
372036.00000000006	16216.907767734021	16312.690855850495	2.3662553327695343e-07	0.9999999676640347
454590.4	16216.907767734021	16312.690855850495	2.3662553327695343e-07	0.9999999830414198
