time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.69249e-06	3587.800000000001	6718.25	5163.999999999999
1	2.69249e-06	5.98095e-06	3587.800000000001	6718.25	5163.999999999999
2	5.98095e-06	9.99732e-06	3587.800000000001	2476.17	5163.999999999999
3	9.99732e-06	1.49027e-05	10995.7	1721.1	5163.999999999999
4	1.49027e-05	2.08939e-05	16125.08	2024.93	3243.1349999999993
5	2.08939e-05	2.82112e-05	16888.2	2731.82	1322.2700000000002
6	2.82112e-05	3.71482e-05	11341.800000000001	2851.81	1800.5389999999998
7	3.71482e-05	4.80635e-05	7368.362999999999	2491.65	1921.3659999999995
8	4.80635e-05	6.13948e-05	4734.638	2029.45	1884.6350000000002
9	6.13948e-05	7.76769e-05	2970.1400000000003	1690.45	1631.0919999999999
10	7.76769e-05	9.75631e-05	2047.5660000000005	1469.56	1367.62
11	9.75631e-05	0.000121851	1564.7200000000003	1339.92	1250.2179999999998
12	0.000121851	0.000151515	1392.891	1320.68	1282.9579999999999
13	0.000151515	0.000187746	1427.696	1432.3	1450.656
14	0.000187746	0.000231995	1626.96	1660.19	1684.0279999999998
15	0.000231995	0.00028604	1910.185	1959.96	2019.5959999999995
16	0.00028604	0.000352047	2229.1659999999997	2265.9	2322.56
17	0.000352047	0.000432665	2463.954	2512.09	2570.132
18	0.000432665	0.000531127	2667.004	2664.12	2738.852
19	0.000531127	0.000651384	2746.4600000000005	2719.79	2771.0139999999997
20	0.000651384	0.00079826	2733.2360000000003	2685.71	2685.986000000001
21	0.00079826	0.000977646	2593.4519999999993	2552.08	2509.75
22	0.000977646	0.00119674	2182.334	2225.89	2216.7619999999997
23	0.00119674	0.00146433	1696.4700000000003	1728.56	1767.478
24	0.00146433	0.00179115	1298.478	1306.43	1309.8700000000001
25	0.00179115	0.00219031	1113.126	1128.11	1144.474
26	0.00219031	0.00267783	1194.36	1159.02	1161.592
27	0.00267783	0.00327326	1525.08	1282.44	1247.7759999999998
28	0.00327326	0.00400048	2021.16	1282.44	1260.8
29	0.00400048	0.00488868	2021.16	1268.37	1268.385
30	0.00488868	0.00597347	2021.16	1268.37	1275.97
31	0.00597347	inf	2021.16	1268.37	1275.97
