time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.81814e-06	3519.31	6258.07	10192.0
1	2.81814e-06	6.26008e-06	3519.31	6258.07	10192.0
2	6.26008e-06	1.04639e-05	3519.31	3437.14	10192.0
3	1.04639e-05	1.55982e-05	12279.103	2447.59	10192.0
4	1.55982e-05	2.1869e-05	16334.579999999998	1959.77	1975.6999999999996
5	2.1869e-05	2.95278e-05	15670.139999999998	1719.35	2024.48
6	2.95278e-05	3.88819e-05	11204.699999999999	1497.74	2034.77
7	3.88819e-05	5.03065e-05	6959.809999999999	1358.82	1880.8099999999995
8	5.03065e-05	6.426e-05	4239.520000000001	1247.01	1578.4300000000005
9	6.426e-05	8.1302e-05	2682.79	1234.91	1522.4229999999998
10	8.1302e-05	0.000102116	1858.9739999999997	1305.95	1467.24
11	0.000102116	0.000127538	1500.648	1294.77	1415.92
12	0.000127538	0.000158586	1392.0839999999996	1330.86	1430.8380000000002
13	0.000158586	0.000196507	1449.9520000000002	1505.49	1560.67
14	0.000196507	0.000242822	1673.6500000000003	1747.74	1838.2870000000003
15	0.000242822	0.000299389	1973.0029999999997	1996.32	2166.3520000000003
16	0.000299389	0.000368477	2313.9759999999997	2310.47	2429.2980000000002
17	0.000368477	0.000452857	2546.46	2518.87	2640.924
18	0.000452857	0.000555914	2686.0	2665.23	2763.803
19	0.000555914	0.000681784	2737.1800000000003	2800.41	2815.284
20	0.000681784	0.000835514	2702.1040000000007	2713.78	2750.7840000000006
21	0.000835514	0.00102327	2500.476	2424.63	2518.6100000000006
22	0.00102327	0.00125259	2125.7680000000005	2078.41	2128.808
23	0.00125259	0.00153267	1653.5200000000002	1610.67	1608.5319999999997
24	0.00153267	0.00187474	1270.7079999999999	1251.68	1148.776
25	0.00187474	0.00229253	1113.326	1118.62	1013.045
26	0.00229253	0.0028028	1158.9899999999998	1232.24	1134.591
27	0.0028028	0.00342602	1706.2850000000003	1975.54	3273.7739999999994
28	0.00342602	0.00418718	1940.8400000000004	1975.54	2454.645612
29	0.00418718	0.00511683	1940.8400000000004	168.517	2.37204
30	0.00511683	0.00625225	1940.8400000000004	168.517	2.37204
31	0.00625225	inf	1940.84	168.517	2.37204
