time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.56226e-06	3533.960000000001	6072.48	5675.45
1	2.56226e-06	5.69168e-06	3533.960000000001	6072.48	5675.45
2	5.69168e-06	9.5138e-06	3533.960000000001	2057.66	5675.45
3	9.5138e-06	1.41819e-05	9827.73	1927.56	5675.45
4	1.41819e-05	1.98834e-05	16203.63	2670.04	4795.3099999999995
5	1.98834e-05	2.68468e-05	16942.800000000003	3789.65	3915.169999999999
6	2.68468e-05	3.53516e-05	12496.239999999998	4281.23	3834.754999999999
7	3.53516e-05	4.57389e-05	8285.91	3871.14	3242.3619999999996
8	4.57389e-05	5.84254e-05	5299.74	2882.56	2601.468
9	5.84254e-05	7.39201e-05	3278.5379999999996	2047.15	1931.4180000000001
10	7.39201e-05	9.28445e-05	2204.386	1596.34	1581.327
11	9.28445e-05	0.000115958	1643.0309999999997	1383.35	1386.552
12	0.000115958	0.000144187	1426.9520000000002	1330.95	1354.1399999999999
13	0.000144187	0.000178665	1405.296	1394.02	1440.3239999999998
14	0.000178665	0.000220775	1558.9199999999996	1596.35	1619.976
15	0.000220775	0.000272205	1855.9950000000001	1872.97	1873.3640000000003
16	0.000272205	0.00033502	2155.498	2188.24	2167.09
17	0.00033502	0.000411739	2428.2279999999996	2471.85	2450.1899999999996
18	0.000411739	0.000505439	2622.696	2663.21	2681.4179999999997
19	0.000505439	0.00061988	2722.143	2738.89	2777.456
20	0.00061988	0.000759652	2725.961	2722.44	2744.4469999999997
21	0.000759652	0.000930363	2621.2049999999995	2605.89	2582.21
22	0.000930363	0.00113886	2354.595	2275.02	2264.7619999999997
23	0.00113886	0.00139351	1873.458	1841.91	1857.32
24	0.00139351	0.00170452	1400.717	1396.84	1362.575
25	0.00170452	0.00208438	1159.3	1167.29	1185.695
26	0.00208438	0.00254832	1201.928	1158.54	1226.2559999999999
27	0.00254832	0.00311495	1356.7640000000001	1401.09	1484.0010000000002
28	0.00311495	0.003807	1896.3000000000002	1401.09	2086.7000000000003
29	0.003807	0.00465224	1896.3000000000002	1005.57	1097.5060000000003
30	0.00465224	0.00568457	1896.3000000000002	1005.57	108.31199999999997
31	0.00568457	inf	1896.3	1005.57	108.312
