left_time_boundary	im_N1	im_N2	m	M
0.0	7599.208956144714	5287.834901432297	0.0008411423138817583	0.2935418871613109
206.55920000000003	7599.208956144714	5287.834901432297	0.0008411423138817583	0.5378655803535931
458.84000000000003	6716.922444624147	4591.673492999647	2.59781726825534e-33	0.5378655803535931
766.9632	4140.203274963117	4846.025509525579	3.0959442001858196e-67	0.5378655803535931
1143.288	2331.0867393313624	7622.8941603615385	5.050302948257454e-06	0.5400060581548609
1602.912	1729.7315547553892	14858.310256918503	0.0001781632946484898	0.623400241592202
2164.28	1721.5435429084528	10639.006598966149	0.00013162152350689713	0.6855895399776956
2849.896	2127.3970698362054	12608.706491344072	0.0001038878310750911	0.7357986994378272
3687.28	3212.4466259191413	15431.023040629208	7.713559259574296e-05	0.7743618477608931
4710.0160000000005	5433.185856843653	18686.38651289761	0.00011363041454124589	0.8301257612672002
5959.128000000001	8637.933945297202	17223.06056012885	0.00010598618361756306	0.8770630463647922
7484.736000000001	11629.080166509695	16068.665098242442	8.233584331579892e-05	0.9095456931632533
9348.0	13280.113378795155	15697.191134227704	0.00014424705945507245	0.9530866890701338
11623.76	13087.083895719463	14790.438688124474	0.00010779780753487572	0.9742341717825844
14403.28	10863.955518040822	13552.288238988158	5.614373021184973e-05	0.9824004449289833
17797.920000000002	8086.283427901726	12630.517460345302	4.9472511149900655e-05	0.9883228758387731
21944.08	5818.123937748374	12033.10449941588	5.2379137376965057e-05	0.9931300791436894
27007.920000000002	4256.535701915256	11789.439867658064	5.793539101544033e-05	0.9966447568459028
33192.64	3376.958314641711	11848.538467382386	6.119721796453446e-05	0.9986689261152286
40746.4	3089.9053135538466	10266.039132283135	5.807088759118798e-05	0.9995441129033599
49972.159999999996	3732.5282514778046	6739.122541753666	4.586052691167209e-05	0.9998378134810211
61240.00000000001	4780.978107816245	4668.821922498973	3.835655803679516e-05	0.9999435688607079
75002.0	5781.6390785900085	5422.229698049674	4.0473090140398675e-05	0.9999855246768976
91810.4	8552.024930572145	8295.203396914127	3.797753705817625e-05	0.9999969559805819
112339.2	13468.171981237332	13354.246544904552	2.328851597284464e-05	0.9999990531366801
137411.2	17076.154564840934	17103.107559179465	1.2723845817758436e-05	0.9999995656349278
168033.6	17409.767537980384	17800.777216417744	1.1041115415054668e-05	0.9999998098159548
205434.4	15213.815634215869	15193.467863991482	3.60851304609242e-06	0.9999998632275617
251114.4	15213.815634215869	15193.467863991482	3.60851304609242e-06	0.9999999085604829
306904.8	15831.254074582072	15917.820567936818	3.150492202239555e-07	0.9999999124032993
375044.0	15831.254074582072	15917.820567936818	3.150492202239555e-07	0.999999916878364
458266.4	15831.254074582072	15917.820567936818	3.150492202239555e-07	0.9999999650455356
