time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.41891e-06	3531.460000000001	5447.71	4811.729999999999
1	2.41891e-06	5.37325e-06	3531.460000000001	5447.71	4811.729999999999
2	5.37325e-06	8.98153e-06	3531.460000000001	1927.94	4811.729999999999
3	8.98153e-06	1.33885e-05	7281.022000000001	2387.47	4811.729999999999
4	1.33885e-05	1.87709e-05	16030.0	3841.37	4199.713999999999
5	1.87709e-05	2.53448e-05	16850.17	5318.86	3281.689999999999
6	2.53448e-05	3.33737e-05	13503.48	5917.54	4464.874
7	3.33737e-05	4.31799e-05	9041.490000000002	5169.28	4222.317999999999
8	4.31799e-05	5.51566e-05	5801.996000000002	3689.79	3185.4579999999996
9	5.51566e-05	6.97844e-05	3591.6120000000005	2529.02	2268.1300000000006
10	6.97844e-05	8.76501e-05	2368.494	1848.25	1691.3100000000002
11	8.76501e-05	0.00010947	1751.2699999999998	1547.07	1501.3650000000005
12	0.00010947	0.00013612	1463.5299999999997	1429.6	1422.2639999999997
13	0.00013612	0.000168669	1401.3600000000001	1427.01	1433.478
14	0.000168669	0.000208423	1495.2019999999998	1583.33	1574.45
15	0.000208423	0.000256976	1719.4360000000001	1820.96	1816.9279999999999
16	0.000256976	0.000316277	2095.0899999999997	2110.03	2124.095
17	0.000316277	0.000388703	2360.13	2385.38	2450.715
18	0.000388703	0.000477161	2575.2999999999993	2594.74	2668.8140000000003
19	0.000477161	0.000585199	2701.6610000000005	2709.7	2770.4420000000005
20	0.000585199	0.000717151	2732.858000000001	2718.11	2737.8480000000004
21	0.000717151	0.000878311	2642.8180000000007	2622.4	2626.0099999999993
22	0.000878311	0.00107514	2409.785	2385.73	2415.565
23	0.00107514	0.00131554	2002.2489999999996	1979.39	2028.9230000000005
24	0.00131554	0.00160916	1575.976	1515.11	1515.501
25	0.00160916	0.00196776	1202.246	1176.3	1150.1450000000002
26	0.00196776	0.00240574	1173.81	1133.07	1042.595
27	0.00240574	0.00294067	1214.94	1867.75	1159.731
28	0.00294067	0.00359401	1760.7450000000003	1867.75	3384.8970000000004
29	0.00359401	0.00439196	1821.3900000000003	316.007	2540.890399000001
30	0.00439196	0.00536653	1821.3900000000003	316.007	7.801330000000001
31	0.00536653	inf	1821.39	316.007	7.80133
