time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	0.0	2.54848e-06	4479.17	6067.98	4869.7699999999995
1	2.54848e-06	5.66106e-06	4479.17	6067.98	4869.7699999999995
2	5.66106e-06	9.46261e-06	4479.17	1851.28	4869.7699999999995
3	9.46261e-06	1.41056e-05	7249.702	1849.56	4869.7699999999995
4	1.41056e-05	1.97764e-05	11405.499999999998	2770.47	4051.9000000000015
5	1.97764e-05	2.67023e-05	12991.570000000002	4025.52	3234.0300000000007
6	2.67023e-05	3.51613e-05	11363.689999999999	4592.4	3763.077000000001
7	3.51613e-05	4.54927e-05	8518.82	3954.0	3257.015000000001
8	4.54927e-05	5.8111e-05	4987.795	2868.71	2456.7389999999996
9	5.8111e-05	7.35223e-05	2992.99	2003.27	1870.1490000000001
10	7.35223e-05	9.23449e-05	1991.2520000000004	1558.65	1534.89
11	9.23449e-05	0.000115334	1612.4999999999998	1409.88	1405.3500000000001
12	0.000115334	0.000143411	1504.2819999999995	1379.13	1382.1000000000001
13	0.000143411	0.000177704	1503.702	1431.54	1446.8700000000001
14	0.000177704	0.000219587	1605.3459999999998	1589.62	1616.5619999999997
15	0.000219587	0.000270741	1843.1019999999999	1858.12	1894.2419999999997
16	0.000270741	0.000333217	2144.2899999999995	2182.94	2214.114
17	0.000333217	0.000409523	2414.738	2467.72	2505.216
18	0.000409523	0.000502719	2610.4280000000003	2646.2	2673.286
19	0.000502719	0.000616544	2721.1200000000003	2709.05	2743.9680000000003
20	0.000616544	0.000755564	2742.628	2684.64	2713.026
21	0.000755564	0.000925356	2643.7309999999998	2594.04	2590.338
22	0.000925356	0.00113273	2358.2149999999997	2349.5	2327.16
23	0.00113273	0.00138601	1880.7379999999996	1875.1	1903.2199999999996
24	0.00138601	0.00169535	1369.892	1403.18	1447.167
25	0.00169535	0.00207316	1116.558	1173.71	1187.764
26	0.00207316	0.0025346	1174.938	1192.42	1179.2920000000001
27	0.0025346	0.00309818	1230.57	1369.54	1316.1919999999998
28	0.00309818	0.00378651	2385.5099999999998	1369.54	1378.94
29	0.00378651	0.0046272	2385.5099999999998	1027.76	1186.6627999999998
30	0.0046272	0.00565398	2385.5099999999998	1027.76	898.247
31	0.00565398	inf	2385.51	1027.76	898.247
