time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.55036e-06	6118.68
1	2.55036e-06	5.66525e-06	6118.68
2	5.66525e-06	9.46961e-06	1863.09
3	9.46961e-06	1.41161e-05	1941.42
4	1.41161e-05	1.9791e-05	2923.51
5	1.9791e-05	2.67221e-05	4051.05
6	2.67221e-05	3.51874e-05	4461.73
7	3.51874e-05	4.55264e-05	3885.88
8	4.55264e-05	5.8154e-05	2888.3
9	5.8154e-05	7.35768e-05	2020.63
10	7.35768e-05	9.24133e-05	1609.27
11	9.24133e-05	0.000115419	1412.5
12	0.000115419	0.000143518	1350.5
13	0.000143518	0.000177835	1410.93
14	0.000177835	0.000219749	1600.07
15	0.000219749	0.000270941	1893.63
16	0.000270941	0.000333464	2220.87
17	0.000333464	0.000409826	2476.89
18	0.000409826	0.000503092	2654.36
19	0.000503092	0.000617001	2702.31
20	0.000617001	0.000756124	2676.6
21	0.000756124	0.000926042	2586.24
22	0.000926042	0.00113357	2309.49
23	0.00113357	0.00138704	1901.11
24	0.00138704	0.00169661	1421.66
25	0.00169661	0.0020747	1183.71
26	0.0020747	0.00253648	1173.35
27	0.00253648	0.00310048	1419.07
28	0.00310048	0.00378932	1419.07
29	0.00378932	0.00463063	773.545
30	0.00463063	0.00565817	773.545
31	0.00565817	inf	773.545
