time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.55564e-06	6152.57
1	2.55564e-06	5.67697e-06	6152.57
2	5.67697e-06	9.4892e-06	1920.23
3	9.4892e-06	1.41453e-05	1901.75
4	1.41453e-05	1.98319e-05	2672.93
5	1.98319e-05	2.67774e-05	3973.99
6	2.67774e-05	3.52602e-05	4649.41
7	3.52602e-05	4.56206e-05	3839.38
8	4.56206e-05	5.82743e-05	2752.35
9	5.82743e-05	7.37289e-05	1984.46
10	7.37289e-05	9.26044e-05	1554.76
11	9.26044e-05	0.000115658	1381.52
12	0.000115658	0.000143814	1355.35
13	0.000143814	0.000178203	1433.04
14	0.000178203	0.000220204	1607.26
15	0.000220204	0.000271502	1866.78
16	0.000271502	0.000334154	2217.33
17	0.000334154	0.000410674	2481.88
18	0.000410674	0.000504132	2599.71
19	0.000504132	0.000618277	2723.62
20	0.000618277	0.000757688	2701.29
21	0.000757688	0.000927957	2586.24
22	0.000927957	0.00113591	2326.9
23	0.00113591	0.0013899	1890.05
24	0.0013899	0.00170011	1411.55
25	0.00170011	0.00207899	1158.47
26	0.00207899	0.00254173	1161.48
27	0.00254173	0.00310689	1339.53
28	0.00310689	0.00379715	1339.53
29	0.00379715	0.00464021	1471.68
30	0.00464021	0.00566987	1471.68
31	0.00566987	inf	1471.68
