time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54786e-06	6309.38
1	2.54786e-06	5.65968e-06	6309.38
2	5.65968e-06	9.46031e-06	1729.58
3	9.46031e-06	1.41022e-05	1805.19
4	1.41022e-05	1.97716e-05	2924.18
5	1.97716e-05	2.66958e-05	4228.92
6	2.66958e-05	3.51528e-05	4513.14
7	3.51528e-05	4.54817e-05	3900.18
8	4.54817e-05	5.80969e-05	2923.32
9	5.80969e-05	7.35044e-05	2061.53
10	7.35044e-05	9.23224e-05	1601.7
11	9.23224e-05	0.000115306	1429.3
12	0.000115306	0.000143376	1358.67
13	0.000143376	0.000177661	1406.35
14	0.000177661	0.000219533	1581.07
15	0.000219533	0.000270675	1853.07
16	0.000270675	0.000333136	2204.53
17	0.000333136	0.000409424	2424.54
18	0.000409424	0.000502597	2651.73
19	0.000502597	0.000616394	2716.9
20	0.000616394	0.000755381	2745.53
21	0.000755381	0.000925131	2595.22
22	0.000925131	0.00113246	2301.39
23	0.00113246	0.00138567	1855.3
24	0.00138567	0.00169494	1451.05
25	0.00169494	0.00207266	1170.43
26	0.00207266	0.00253399	1150.73
27	0.00253399	0.00309743	1275.28
28	0.00309743	0.00378559	1275.28
29	0.00378559	0.00462608	1287.11
30	0.00462608	0.0056526	1287.11
31	0.0056526	inf	1287.11
