time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.74355e-06	6922.07
1	2.74355e-06	6.09437e-06	6922.07
2	6.09437e-06	1.01869e-05	3054.82
3	1.01869e-05	1.51853e-05	1844.73
4	1.51853e-05	2.12901e-05	1706.69
5	2.12901e-05	2.87462e-05	2072.49
6	2.87462e-05	3.78527e-05	2328.16
7	3.78527e-05	4.89749e-05	2111.29
8	4.89749e-05	6.2559e-05	1739.9
9	6.2559e-05	7.91499e-05	1500.93
10	7.91499e-05	9.94132e-05	1389.23
11	9.94132e-05	0.000124162	1343.89
12	0.000124162	0.000154388	1367.82
13	0.000154388	0.000191306	1467.9
14	0.000191306	0.000236395	1673.79
15	0.000236395	0.000291464	1969.78
16	0.000291464	0.000358723	2284.86
17	0.000358723	0.000440869	2541.69
18	0.000440869	0.000541199	2676.95
19	0.000541199	0.000663736	2711.13
20	0.000663736	0.000813397	2667.92
21	0.000813397	0.000996186	2515.2
22	0.000996186	0.00121943	2177.73
23	0.00121943	0.0014921	1701.54
24	0.0014921	0.00182512	1299.05
25	0.00182512	0.00223185	1132.87
26	0.00223185	0.00272861	1209.9
27	0.00272861	0.00333533	1501.16
28	0.00333533	0.00407634	1501.16
29	0.00407634	0.00498138	771.523
30	0.00498138	0.00608675	771.523
31	0.00608675	inf	771.523
