time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.06153e-06	4396.28
1	2.06153e-06	4.57937e-06	4396.28
2	4.57937e-06	7.65454e-06	2406.08
3	7.65454e-06	1.14104e-05	4579.59
4	1.14104e-05	1.59976e-05	7616.74
5	1.59976e-05	2.16002e-05	10179.6
6	2.16002e-05	2.84429e-05	11495.7
7	2.84429e-05	3.68002e-05	9325.78
8	3.68002e-05	4.70075e-05	6341.75
9	4.70075e-05	5.94741e-05	4047.59
10	5.94741e-05	7.47001e-05	2609.89
11	7.47001e-05	9.32965e-05	1925.51
12	9.32965e-05	0.000116009	1607.49
13	0.000116009	0.000143749	1466.71
14	0.000143749	0.000177629	1506.03
15	0.000177629	0.000219009	1630.1
16	0.000219009	0.000269548	1846.39
17	0.000269548	0.000331274	2136.19
18	0.000331274	0.000406662	2403.5
19	0.000406662	0.000498738	2571.51
20	0.000498738	0.000611195	2695.7
21	0.000611195	0.000748544	2669.38
22	0.000748544	0.000916295	2561.55
23	0.000916295	0.00112118	2322.34
24	0.00112118	0.00137141	1907.71
25	0.00137141	0.00167703	1415.21
26	0.00167703	0.00205031	1143.44
27	0.00205031	0.0025062	1177.59
28	0.0025062	0.00306301	1177.59
29	0.00306301	0.00374306	1780.83
30	0.00374306	0.00457365	1780.83
31	0.00457365	inf	1780.83
