time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.57393e-06	6190.3
1	2.57393e-06	5.71759e-06	6190.3
2	5.71759e-06	9.5571e-06	1783.64
3	9.5571e-06	1.42465e-05	1779.08
4	1.42465e-05	1.99739e-05	2586.64
5	1.99739e-05	2.6969e-05	3908.78
6	2.6969e-05	3.55125e-05	4432.6
7	3.55125e-05	4.5947e-05	3801.69
8	4.5947e-05	5.86913e-05	2829.93
9	5.86913e-05	7.42565e-05	1960.77
10	7.42565e-05	9.3267e-05	1553.42
11	9.3267e-05	0.000116486	1381.64
12	0.000116486	0.000144843	1345.54
13	0.000144843	0.000179478	1419.37
14	0.000179478	0.00022178	1592.81
15	0.00022178	0.000273444	1857.78
16	0.000273444	0.000336545	2158.01
17	0.000336545	0.000413613	2479.06
18	0.000413613	0.000507739	2654.55
19	0.000507739	0.000622701	2734.69
20	0.000622701	0.000763109	2667.63
21	0.000763109	0.000934597	2573.14
22	0.000934597	0.00114404	2361.81
23	0.00114404	0.00139985	1833.43
24	0.00139985	0.00171228	1356.38
25	0.00171228	0.00209386	1134.48
26	0.00209386	0.00255991	1142.48
27	0.00255991	0.00312912	1370.92
28	0.00312912	0.00382433	1370.92
29	0.00382433	0.00467341	1896.45
30	0.00467341	0.00571044	1896.45
31	0.00571044	inf	1896.45
