time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.7311e-06	4869.73
1	7.7311e-06	1.67746e-05	4869.73
2	1.67746e-05	2.73531e-05	3234.12
3	2.73531e-05	3.97274e-05	3821.85
4	3.97274e-05	5.42022e-05	2692.18
5	5.42022e-05	7.11342e-05	1907.4
6	7.11342e-05	9.09403e-05	1534.9
7	9.09403e-05	0.000114109	1405.35
8	0.000114109	0.00014121	1382.09
9	0.00014121	0.000172911	1433.25
10	0.000172911	0.000209994	1569.45
11	0.000209994	0.000253371	1805.02
12	0.000253371	0.000304112	2102.46
13	0.000304112	0.000363466	2381.61
14	0.000363466	0.000432895	2587.61
15	0.000432895	0.000514111	2710
16	0.000514111	0.000609112	2752.46
17	0.000609112	0.00072024	2728.31
18	0.00072024	0.000850231	2651.92
19	0.000850231	0.00100229	2497.97
20	0.00100229	0.00118016	2213.3
21	0.00118016	0.00138822	1825.7
22	0.00138822	0.0016316	1458.35
23	0.0016316	0.0019163	1218.76
24	0.0019163	0.00224932	1141.27
25	0.00224932	0.00263888	1204.64
26	0.00263888	0.00309456	1344.08
27	0.00309456	0.00362759	1378.95
28	0.00362759	0.0042511	1378.95
29	0.0042511	0.00498046	898.234
30	0.00498046	0.00583362	898.234
31	0.00583362	inf	898.234
