time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68484e-06	9139.51
1	4.68484e-06	1.01649e-05	9139.51
2	1.01649e-05	1.65753e-05	16128.8
3	1.65753e-05	2.40738e-05	21383.1
4	2.40738e-05	3.28451e-05	17159.2
5	3.28451e-05	4.31055e-05	10486.1
6	4.31055e-05	5.51074e-05	5737.16
7	5.51074e-05	6.91468e-05	3251.74
8	6.91468e-05	8.55693e-05	2159.46
9	8.55693e-05	0.000104779	1671.6
10	0.000104779	0.000127251	1442.08
11	0.000127251	0.000153536	1375.38
12	0.000153536	0.000184284	1431.44
13	0.000184284	0.000220251	1578.58
14	0.000220251	0.000262323	1793.23
15	0.000262323	0.000311538	2035.81
16	0.000311538	0.000369106	2258.14
17	0.000369106	0.000436446	2440.91
18	0.000436446	0.000515218	2587.55
19	0.000515218	0.000607361	2693.67
20	0.000607361	0.000715145	2740.05
21	0.000715145	0.000841226	2701.34
22	0.000841226	0.000988709	2551.46
23	0.000988709	0.00116123	2259.11
24	0.00116123	0.00136303	1851.41
25	0.00136303	0.00159909	1463.17
26	0.00159909	0.00187522	1229.19
27	0.00187522	0.00219822	1210.08
28	0.00219822	0.00257606	1210.08
29	0.00257606	0.00301803	1472.61
30	0.00301803	0.00353502	1472.61
31	0.00353502	inf	1472.61
