time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.59758e-06	6130.79
1	2.59758e-06	5.77014e-06	6130.79
2	5.77014e-06	9.64494e-06	1976.22
3	9.64494e-06	1.43774e-05	1883.03
4	1.43774e-05	2.01574e-05	2617.51
5	2.01574e-05	2.72169e-05	3852.53
6	2.72169e-05	3.58389e-05	4357.95
7	3.58389e-05	4.63694e-05	3743.36
8	4.63694e-05	5.92308e-05	2615.82
9	5.92308e-05	7.4939e-05	1846.82
10	7.4939e-05	9.41243e-05	1503.15
11	9.41243e-05	0.000117556	1369.35
12	0.000117556	0.000146175	1334.02
13	0.000146175	0.000181128	1400.81
14	0.000181128	0.000223818	1592.96
15	0.000223818	0.000275958	1885.97
16	0.000275958	0.000339638	2205.56
17	0.000339638	0.000417414	2416.29
18	0.000417414	0.000512406	2596.95
19	0.000512406	0.000628425	2755.13
20	0.000628425	0.000770123	2681.49
21	0.000770123	0.000943187	2579.13
22	0.000943187	0.00115456	2291.94
23	0.00115456	0.00141272	1807.22
24	0.00141272	0.00172802	1389.11
25	0.00172802	0.00211311	1154.92
26	0.00211311	0.00258344	1155.6
27	0.00258344	0.00315788	1476
28	0.00315788	0.00385948	1476
29	0.00385948	0.00471637	666.015
30	0.00471637	0.00576293	666.015
31	0.00576293	inf	666.015
