time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68481e-06	8727.11
1	4.68481e-06	1.01649e-05	8727.11
2	1.01649e-05	1.65752e-05	16448.1
3	1.65752e-05	2.40736e-05	21389.9
4	2.40736e-05	3.28449e-05	16972.8
5	3.28449e-05	4.31051e-05	10463.2
6	4.31051e-05	5.51071e-05	5759.21
7	5.51071e-05	6.91463e-05	3272.27
8	6.91463e-05	8.55687e-05	2173.03
9	8.55687e-05	0.000104779	1677.64
10	0.000104779	0.00012725	1444.68
11	0.00012725	0.000153535	1375.35
12	0.000153535	0.000184283	1427.26
13	0.000184283	0.000220249	1568.98
14	0.000220249	0.000262322	1780.54
15	0.000262322	0.000311535	2025.06
16	0.000311535	0.000369103	2254.02
17	0.000369103	0.000436443	2443
18	0.000436443	0.000515214	2592.38
19	0.000515214	0.000607357	2701.62
20	0.000607357	0.00071514	2753.44
21	0.00071514	0.00084122	2717.95
22	0.00084122	0.000988702	2564.22
23	0.000988702	0.00116122	2261.18
24	0.00116122	0.00136302	1840.96
25	0.00136302	0.00159908	1436.95
26	0.00159908	0.00187521	1184.31
27	0.00187521	0.00219821	1141.75
28	0.00219821	0.00257604	1141.75
29	0.00257604	0.00301801	1788.97
30	0.00301801	0.003535	1788.97
31	0.003535	inf	1788.97
