time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.17585e-06	4693.78
1	2.17585e-06	4.83332e-06	4693.78
2	4.83332e-06	8.07902e-06	1427.96
3	8.07902e-06	1.20432e-05	2807.02
4	1.20432e-05	1.68847e-05	5651.5
5	1.68847e-05	2.2798e-05	9030.53
6	2.2798e-05	3.00202e-05	9989.97
7	3.00202e-05	3.8841e-05	8194.75
8	3.8841e-05	4.96142e-05	5667.59
9	4.96142e-05	6.27722e-05	3540.68
10	6.27722e-05	7.88426e-05	2319.96
11	7.88426e-05	9.84702e-05	1737.19
12	9.84702e-05	0.000122442	1483.31
13	0.000122442	0.000151721	1400.97
14	0.000151721	0.00018748	1460.31
15	0.00018748	0.000231154	1649.16
16	0.000231154	0.000284496	1929.53
17	0.000284496	0.000349644	2225.42
18	0.000349644	0.000429214	2469.04
19	0.000429214	0.000526396	2629.1
20	0.000526396	0.000645089	2692.68
21	0.000645089	0.000790054	2660.08
22	0.000790054	0.000967108	2517.9
23	0.000967108	0.00118335	2204.03
24	0.00118335	0.00144746	1719.26
25	0.00144746	0.00177003	1297.55
26	0.00177003	0.002164	1141.26
27	0.002164	0.00264518	1336.44
28	0.00264518	0.00323286	1336.44
29	0.00323286	0.00395063	1231.5
30	0.00395063	0.00482728	1231.5
31	0.00482728	inf	1231.5
