time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.43474e-06	3531.59
1	5.43474e-06	1.1792e-05	3531.59
2	1.1792e-05	1.92284e-05	15875.3
3	1.92284e-05	2.79272e-05	16979.4
4	2.79272e-05	3.81026e-05	11397.2
5	3.81026e-05	5.00052e-05	6938.52
6	5.00052e-05	6.39284e-05	4174.45
7	6.39284e-05	8.02149e-05	2658.65
8	8.02149e-05	9.92661e-05	1888.75
9	9.92661e-05	0.000121551	1529.75
10	0.000121551	0.000147619	1397.58
11	0.000147619	0.000178112	1408.35
12	0.000178112	0.000213782	1539.35
13	0.000213782	0.000255506	1775.47
14	0.000255506	0.000304313	2055.3
15	0.000304313	0.000361405	2305.01
16	0.000361405	0.000428188	2500.51
17	0.000428188	0.000506307	2643.08
18	0.000506307	0.000597688	2722.7
19	0.000597688	0.00070458	2737.65
20	0.00070458	0.000829617	2689.05
21	0.000829617	0.000975879	2549.53
22	0.000975879	0.00114697	2278.14
23	0.00114697	0.0013471	1895.67
24	0.0013471	0.00158121	1507.86
25	0.00158121	0.00185505	1232.61
26	0.00185505	0.00217538	1127.48
27	0.00217538	0.00255009	1237.43
28	0.00255009	0.0029884	1237.43
29	0.0029884	0.00350111	1797.87
30	0.00350111	0.00410086	1797.87
31	0.00410086	inf	1797.87
