time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.68482e-06	9027.76
1	4.68482e-06	1.01649e-05	9027.76
2	1.01649e-05	1.65752e-05	15919.6
3	1.65752e-05	2.40736e-05	21640.9
4	2.40736e-05	3.2845e-05	17073.4
5	3.2845e-05	4.31052e-05	10429.2
6	4.31052e-05	5.51071e-05	5739.49
7	5.51071e-05	6.91464e-05	3268.61
8	6.91464e-05	8.55688e-05	2180.61
9	8.55688e-05	0.000104779	1687.39
10	0.000104779	0.00012725	1450.26
11	0.00012725	0.000153535	1379.12
12	0.000153535	0.000184283	1432.83
13	0.000184283	0.00022025	1578.98
14	0.00022025	0.000262322	1793.07
15	0.000262322	0.000311536	2032.23
16	0.000311536	0.000369104	2248.15
17	0.000369104	0.000436444	2425.33
18	0.000436444	0.000515215	2572.69
19	0.000515215	0.000607358	2689.95
20	0.000607358	0.000715141	2752.74
21	0.000715141	0.000841222	2724.22
22	0.000841222	0.000988704	2571.59
23	0.000988704	0.00116122	2267.69
24	0.00116122	0.00136302	1842.29
25	0.00136302	0.00159908	1424.25
26	0.00159908	0.00187521	1148.26
27	0.00187521	0.00219821	1068.43
28	0.00219821	0.00257604	1068.43
29	0.00257604	0.00301801	2233.42
30	0.00301801	0.003535	2233.42
31	0.003535	inf	2233.42
