time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.65719e-06	5582.86
1	7.65719e-06	1.66142e-05	5582.86
2	1.66142e-05	2.70916e-05	3793.92
3	2.70916e-05	3.93476e-05	3910.29
4	3.93476e-05	5.36841e-05	2842.77
5	5.36841e-05	7.04542e-05	1998.32
6	7.04542e-05	9.00709e-05	1537.07
7	9.00709e-05	0.000113018	1362.23
8	0.000113018	0.00013986	1324.67
9	0.00013986	0.000171258	1394.4
10	0.000171258	0.000207986	1568.92
11	0.000207986	0.000250949	1833.91
12	0.000250949	0.000301205	2132.15
13	0.000301205	0.000359991	2392.63
14	0.000359991	0.000428757	2581.93
15	0.000428757	0.000509196	2695.56
16	0.000509196	0.000603289	2734.84
17	0.000603289	0.000713355	2710.83
18	0.000713355	0.000842104	2645.49
19	0.000842104	0.000992708	2521.68
20	0.000992708	0.00116888	2261.85
21	0.00116888	0.00137495	1864.65
22	0.00137495	0.00161601	1467.91
23	0.00161601	0.00189798	1206.62
24	0.00189798	0.00222782	1122.33
25	0.00222782	0.00261365	1207.35
26	0.00261365	0.00306497	1444.42
27	0.00306497	0.00359291	2263.69
28	0.00359291	0.00421046	2263.69
29	0.00421046	0.00493285	137.368
30	0.00493285	0.00577785	137.368
31	0.00577785	inf	137.368
