time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.38287e-06	5366.21
1	2.38287e-06	5.29318e-06	5366.21
2	5.29318e-06	8.84768e-06	1559.92
3	8.84768e-06	1.3189e-05	2254.53
4	1.3189e-05	1.84912e-05	4248.19
5	1.84912e-05	2.49671e-05	6302.61
6	2.49671e-05	3.28764e-05	6821.74
7	3.28764e-05	4.25364e-05	5762.96
8	4.25364e-05	5.43347e-05	4062.31
9	5.43347e-05	6.87445e-05	2726.12
10	6.87445e-05	8.63439e-05	1915.2
11	8.63439e-05	0.000107839	1506.49
12	0.000107839	0.000134092	1375.44
13	0.000134092	0.000166156	1382.17
14	0.000166156	0.000205317	1513.16
15	0.000205317	0.000253147	1748.15
16	0.000253147	0.000311563	2074.63
17	0.000311563	0.00038291	2351.42
18	0.00038291	0.00047005	2551.16
19	0.00047005	0.000576478	2692.64
20	0.000576478	0.000706464	2680.06
21	0.000706464	0.000865222	2629.2
22	0.000865222	0.00105912	2464.02
23	0.00105912	0.00129594	2053.59
24	0.00129594	0.00158518	1569.42
25	0.00158518	0.00193844	1212.27
26	0.00193844	0.00236989	1095.27
27	0.00236989	0.00289685	1268.75
28	0.00289685	0.00354045	1268.75
29	0.00354045	0.00432651	1170.42
30	0.00432651	0.00528656	1170.42
31	0.00528656	inf	1170.42
