time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.61159e-06	6391.76
1	2.61159e-06	5.80125e-06	6391.76
2	5.80125e-06	9.69694e-06	2009.75
3	9.69694e-06	1.44549e-05	1859.46
4	1.44549e-05	2.02661e-05	2424.51
5	2.02661e-05	2.73636e-05	3430.6
6	2.73636e-05	3.60321e-05	4182.25
7	3.60321e-05	4.66193e-05	3721.81
8	4.66193e-05	5.95501e-05	2643.72
9	5.95501e-05	7.5343e-05	1874.14
10	7.5343e-05	9.46317e-05	1511.71
11	9.46317e-05	0.00011819	1355.67
12	0.00011819	0.000146963	1317.35
13	0.000146963	0.000182104	1390.09
14	0.000182104	0.000225025	1576.62
15	0.000225025	0.000277445	1859.55
16	0.000277445	0.000341469	2177.48
17	0.000341469	0.000419665	2451.71
18	0.000419665	0.000515169	2631.95
19	0.000515169	0.000631812	2709.39
20	0.000631812	0.000774275	2696.98
21	0.000774275	0.000948272	2584.03
22	0.000948272	0.00116078	2292.37
23	0.00116078	0.00142033	1810.95
24	0.00142033	0.00173733	1346.62
25	0.00173733	0.0021245	1100.2
26	0.0021245	0.00259737	1101.03
27	0.00259737	0.00317491	1476.86
28	0.00317491	0.00388028	1476.86
29	0.00388028	0.00474179	1324.31
30	0.00474179	0.00579399	1324.31
31	0.00579399	inf	1324.31
