time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.54848e-06	6069.65
1	2.54848e-06	5.66106e-06	6069.65
2	5.66106e-06	9.46261e-06	1887.43
3	9.46261e-06	1.41056e-05	1823.51
4	1.41056e-05	1.97764e-05	2736.42
5	1.97764e-05	2.67023e-05	4043.07
6	2.67023e-05	3.51613e-05	4610.5
7	3.51613e-05	4.54927e-05	3962.78
8	4.54927e-05	5.8111e-05	2840.17
9	5.8111e-05	7.35223e-05	2006.81
10	7.35223e-05	9.23449e-05	1571.7
11	9.23449e-05	0.000115334	1426.61
12	0.000115334	0.000143411	1368.01
13	0.000143411	0.000177704	1413.8
14	0.000177704	0.000219587	1590.13
15	0.000219587	0.000270741	1855.8
16	0.000270741	0.000333217	2181.84
17	0.000333217	0.000409523	2475.5
18	0.000409523	0.000502719	2674.62
19	0.000502719	0.000616544	2694.11
20	0.000616544	0.000755564	2676.63
21	0.000755564	0.000925356	2584.37
22	0.000925356	0.00113273	2331.56
23	0.00113273	0.00138601	1906.68
24	0.00138601	0.00169535	1395.29
25	0.00169535	0.00207316	1163.52
26	0.00207316	0.0025346	1222.1
27	0.0025346	0.00309818	1362.35
28	0.00309818	0.00378651	1362.35
29	0.00378651	0.0046272	1020.69
30	0.0046272	0.00565398	1020.69
31	0.00565398	inf	1020.69
