time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.84626e-06	6624.55
1	2.84626e-06	6.32254e-06	6624.55
2	6.32254e-06	1.05683e-05	3437.2
3	1.05683e-05	1.57538e-05	2153.22
4	1.57538e-05	2.20872e-05	1718.34
5	2.20872e-05	2.98224e-05	1604.78
6	2.98224e-05	3.92699e-05	1553.54
7	3.92699e-05	5.08085e-05	1397.97
8	5.08085e-05	6.49012e-05	1258.7
9	6.49012e-05	8.21133e-05	1226.51
10	8.21133e-05	0.000103135	1229.54
11	0.000103135	0.00012881	1238.5
12	0.00012881	0.000160169	1309.8
13	0.000160169	0.000198468	1470.74
14	0.000198468	0.000245245	1728.15
15	0.000245245	0.000302376	2036.84
16	0.000302376	0.000372153	2291.62
17	0.000372153	0.000457375	2510.39
18	0.000457375	0.000561461	2648.48
19	0.000561461	0.000688586	2695.17
20	0.000688586	0.000843851	2654.58
21	0.000843851	0.00103348	2483.15
22	0.00103348	0.00126509	2123.3
23	0.00126509	0.00154796	1619.77
24	0.00154796	0.00189345	1226.14
25	0.00189345	0.00231541	1073.24
26	0.00231541	0.00283077	1126.75
27	0.00283077	0.0034602	1349.61
28	0.0034602	0.00422896	1349.61
29	0.00422896	0.00516788	1507.72
30	0.00516788	0.00631464	1507.72
31	0.00631464	inf	1507.72
