time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.62897e-06	4451.63
1	5.62897e-06	1.22134e-05	4451.63
2	1.22134e-05	1.99156e-05	11809.7
3	1.99156e-05	2.89253e-05	13071.2
4	2.89253e-05	3.94643e-05	10587.6
5	3.94643e-05	5.17923e-05	6510.17
6	5.17923e-05	6.62131e-05	3559.24
7	6.62131e-05	8.30817e-05	2198.72
8	8.30817e-05	0.000102814	1690.46
9	0.000102814	0.000125895	1524.32
10	0.000125895	0.000152895	1482.19
11	0.000152895	0.000184478	1514.43
12	0.000184478	0.000221422	1637.77
13	0.000221422	0.000264637	1849.39
14	0.000264637	0.000315189	2105.78
15	0.000315189	0.000374321	2344.86
16	0.000374321	0.000443491	2536.26
17	0.000443491	0.000524402	2672.52
18	0.000524402	0.000619048	2745.74
19	0.000619048	0.000729761	2758.12
20	0.000729761	0.000859266	2704.1
21	0.000859266	0.00101076	2540.13
22	0.00101076	0.00118796	2216.73
23	0.00118796	0.00139525	1778.05
24	0.00139525	0.00163772	1379.87
25	0.00163772	0.00192135	1150.64
26	0.00192135	0.00225313	1102.85
27	0.00225313	0.00264122	1255.47
28	0.00264122	0.0030952	1255.47
29	0.0030952	0.00362624	1957.39
30	0.00362624	0.00424742	1957.39
31	0.00424742	inf	1957.39
