time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.65754e-06	6517.47
1	2.65754e-06	5.90331e-06	6517.47
2	5.90331e-06	9.86754e-06	2081.29
3	9.86754e-06	1.47092e-05	1655.71
4	1.47092e-05	2.06227e-05	2173.2
5	2.06227e-05	2.7845e-05	3062.94
6	2.7845e-05	3.6666e-05	3354.47
7	3.6666e-05	4.74395e-05	2914.11
8	4.74395e-05	6.05978e-05	2205.1
9	6.05978e-05	7.66686e-05	1721.6
10	7.66686e-05	9.62966e-05	1503.61
11	9.62966e-05	0.000120269	1386.03
12	0.000120269	0.000149548	1369.53
13	0.000149548	0.000185308	1457.35
14	0.000185308	0.000228984	1636.41
15	0.000228984	0.000282327	1907.58
16	0.000282327	0.000347477	2231.46
17	0.000347477	0.000427048	2511.87
18	0.000427048	0.000524232	2675.4
19	0.000524232	0.000642928	2712
20	0.000642928	0.000787897	2660.64
21	0.000787897	0.000964955	2574.33
22	0.000964955	0.0011812	2263.57
23	0.0011812	0.00144532	1732.17
24	0.00144532	0.0017679	1299.23
25	0.0017679	0.00216188	1127.69
26	0.00216188	0.00264307	1188.12
27	0.00264307	0.00323077	1365.08
28	0.00323077	0.00394855	1365.08
29	0.00394855	0.00482522	1183.03
30	0.00482522	0.00589593	1183.03
31	0.00589593	inf	1183.03
