time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.5658e-06	6330.05
1	2.5658e-06	5.69953e-06	6330.05
2	5.69953e-06	9.52691e-06	1964.41
3	9.52691e-06	1.42015e-05	1733.73
4	1.42015e-05	1.99108e-05	2396.13
5	1.99108e-05	2.68838e-05	3627.7
6	2.68838e-05	3.54003e-05	4395.21
7	3.54003e-05	4.58019e-05	3893.45
8	4.58019e-05	5.85059e-05	2822.1
9	5.85059e-05	7.4022e-05	2015.75
10	7.4022e-05	9.29724e-05	1590.86
11	9.29724e-05	0.000116118	1410.64
12	0.000116118	0.000144386	1369.54
13	0.000144386	0.000178911	1437.2
14	0.000178911	0.000221079	1603.09
15	0.000221079	0.000272581	1860.93
16	0.000272581	0.000335482	2167.59
17	0.000335482	0.000412306	2459.5
18	0.000412306	0.000506136	2676.75
19	0.000506136	0.000620734	2762.1
20	0.000620734	0.000760699	2717.29
21	0.000760699	0.000931645	2577.49
22	0.000931645	0.00114043	2296.47
23	0.00114043	0.00139543	1843.85
24	0.00139543	0.00170687	1406.26
25	0.00170687	0.00208725	1175.67
26	0.00208725	0.00255183	1166.75
27	0.00255183	0.00311924	1408.68
28	0.00311924	0.00381225	1408.68
29	0.00381225	0.00465865	1020.29
30	0.00465865	0.0056924	1020.29
31	0.0056924	inf	1020.29
