time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.60139e-06	6378.67
1	2.60139e-06	5.77859e-06	6378.67
2	5.77859e-06	9.65907e-06	1881.54
3	9.65907e-06	1.43985e-05	1699.02
4	1.43985e-05	2.0187e-05	2420.48
5	2.0187e-05	2.72567e-05	3750.95
6	2.72567e-05	3.58914e-05	4342.26
7	3.58914e-05	4.64373e-05	3578.21
8	4.64373e-05	5.93175e-05	2540.03
9	5.93175e-05	7.50488e-05	1862.21
10	7.50488e-05	9.42621e-05	1568.04
11	9.42621e-05	0.000117728	1402.72
12	0.000117728	0.000146389	1316.67
13	0.000146389	0.000181393	1390.58
14	0.000181393	0.000224146	1592.3
15	0.000224146	0.000276362	1883.07
16	0.000276362	0.000340136	2172.59
17	0.000340136	0.000418026	2453.23
18	0.000418026	0.000513157	2623.84
19	0.000513157	0.000629345	2710.44
20	0.000629345	0.000771251	2717.26
21	0.000771251	0.000944568	2591.45
22	0.000944568	0.00115625	2296.42
23	0.00115625	0.00141479	1778.21
24	0.00141479	0.00173055	1378.47
25	0.00173055	0.0021162	1137.31
26	0.0021162	0.00258723	1122.95
27	0.00258723	0.00316251	1418.82
28	0.00316251	0.00386513	1418.82
29	0.00386513	0.00472327	1354.53
30	0.00472327	0.00577137	1354.53
31	0.00577137	inf	1354.53
