time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.72858e-06	6609.99
1	2.72858e-06	6.06114e-06	6609.99
2	6.06114e-06	1.01314e-05	2546.63
3	1.01314e-05	1.51025e-05	1894.93
4	1.51025e-05	2.1174e-05	2153.82
5	2.1174e-05	2.85894e-05	2576.98
6	2.85894e-05	3.76463e-05	2690.56
7	3.76463e-05	4.87078e-05	2357.57
8	4.87078e-05	6.22179e-05	1977.93
9	6.22179e-05	7.87183e-05	1655.95
10	7.87183e-05	9.88711e-05	1366.95
11	9.88711e-05	0.000123485	1273.41
12	0.000123485	0.000153547	1284.21
13	0.000153547	0.000190263	1423.93
14	0.000190263	0.000235106	1704.22
15	0.000235106	0.000289875	1935.8
16	0.000289875	0.000356767	2240.52
17	0.000356767	0.000438465	2500.36
18	0.000438465	0.000538248	2574.78
19	0.000538248	0.000660117	2718.11
20	0.000660117	0.000808962	2735.87
21	0.000808962	0.000990754	2491.06
22	0.000990754	0.00121278	2219.16
23	0.00121278	0.00148396	1715.24
24	0.00148396	0.00181516	1291.58
25	0.00181516	0.00221968	1120.54
26	0.00221968	0.00271373	1198.58
27	0.00271373	0.00331714	1504.67
28	0.00331714	0.00405412	1504.67
29	0.00405412	0.00495422	653.974
30	0.00495422	0.00605356	653.974
31	0.00605356	inf	653.974
