time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.66477e-06	5183.53
1	7.66477e-06	1.66306e-05	5183.53
2	1.66306e-05	2.71185e-05	4040.36
3	2.71185e-05	3.93866e-05	3860.63
4	3.93866e-05	5.37372e-05	2948.91
5	5.37372e-05	7.05239e-05	1949.59
6	7.05239e-05	9.01601e-05	1531.64
7	9.01601e-05	0.00011313	1380.26
8	0.00011313	0.000139998	1346.73
9	0.000139998	0.000171427	1404.26
10	0.000171427	0.000208192	1562.93
11	0.000208192	0.000251197	1813.74
12	0.000251197	0.000301503	2107.84
13	0.000301503	0.000360348	2375.03
14	0.000360348	0.000429182	2575.61
15	0.000429182	0.0005097	2701.71
16	0.0005097	0.000603886	2750
17	0.000603886	0.000714061	2724.61
18	0.000714061	0.000842937	2640.22
19	0.000842937	0.00099369	2490.05
20	0.00099369	0.00117003	2232.08
21	0.00117003	0.00137631	1863.36
22	0.00137631	0.00161761	1492.75
23	0.00161761	0.00189986	1240.6
24	0.00189986	0.00223002	1138.46
25	0.00223002	0.00261624	1164.82
26	0.00261624	0.00306801	1276.93
27	0.00306801	0.00359647	1347.39
28	0.00359647	0.00421463	1347.39
29	0.00421463	0.00493773	1807.45
30	0.00493773	0.00578357	1807.45
31	0.00578357	inf	1807.45
