time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56922e-06	6170.17
1	2.56922e-06	5.70714e-06	6170.17
2	5.70714e-06	9.53963e-06	1971.41
3	9.53963e-06	1.42204e-05	1881.86
4	1.42204e-05	1.99373e-05	2473.59
5	1.99373e-05	2.69197e-05	3634.48
6	2.69197e-05	3.54475e-05	4388.2
7	3.54475e-05	4.5863e-05	3797.7
8	4.5863e-05	5.8584e-05	2778.15
9	5.8584e-05	7.41208e-05	2010.22
10	7.41208e-05	9.30965e-05	1590.38
11	9.30965e-05	0.000116273	1395.8
12	0.000116273	0.000144579	1385.92
13	0.000144579	0.00017915	1480.18
14	0.00017915	0.000221374	1621.22
15	0.000221374	0.000272944	1842.85
16	0.000272944	0.00033593	2195.08
17	0.00033593	0.000412857	2445.45
18	0.000412857	0.000506811	2610.1
19	0.000506811	0.000621563	2698.96
20	0.000621563	0.000761714	2716.74
21	0.000761714	0.000932888	2596.91
22	0.000932888	0.00114195	2346.99
23	0.00114195	0.00139729	1841.48
24	0.00139729	0.00170915	1367.6
25	0.00170915	0.00209004	1152.6
26	0.00209004	0.00255523	1184.31
27	0.00255523	0.0031234	1433.85
28	0.0031234	0.00381733	1433.85
29	0.00381733	0.00466487	1162.62
30	0.00466487	0.0057	1162.62
31	0.0057	inf	1162.62
